rxn	name	ec	chem_class	dg_eq	dg_dgp	dgp_uncertainty	eq_uncertainty	absdiff
rxn38286	RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN.n	4.1.1.39	C-C bond: carboxylation / decarboxylation	-6.3100	-9.1000	1.3000	0.9061	2.7900
rxn02435	D-myo-Inositol-1,4,5-trisphosphate 5-phosphohydrolase	3.1.3.56;3.1.3.56-	Hydrolysis	-2.8100	-0.0200	12.9300	0.3323	2.7900
rxn20788	ribulose diphosphate carboxylase/oxygenase	4.1.1.39	C-C bond: carboxylation / decarboxylation	6.3100	9.1000	1.3000	0.9061	2.7900
rxn15346	Propane-1,2-diol:NAD+ 1-oxidoreductase	1.1.1.21;1.1.1.71	Redox: carbon, hydride transfer	4.9100	2.1100	14.3300	0.2474	2.8000
rxn45233		1.1.1.345	Redox: carbon, hydride transfer	4.7700	7.5700	11.8300	0.6540	2.8000
rxn55014	61260		Redox: O2 as terminal acceptor	-25.5700	-22.7600	1.5100	1.1324	2.8100
rxn03136	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase	4.3.2.2	Addition / elimination	5.5600	2.7500	1.2200	0.7007	2.8100
rxn27691	AICARSYN-RXN.d	4.3.2.2	Addition / elimination	5.5600	2.7500	1.2200	0.7007	2.8100
rxn35572	Adenylosuccinate lyase	4.3.2.2	Addition / elimination	5.5600	2.7500	1.2200	0.7007	2.8100
rxn35698	6-N-(1,2-dicarboxyethyl)AMP AMP-lyase	4.3.2.2	Addition / elimination	5.5600	2.7500	1.2200	0.7007	2.8100
rxn28377	RXN-7933.d	3.5.1.16	Hydrolysis	-6.4500	-3.6400	12.5400	1.0446	2.8100
rxn15972	N-acetyl-L-citrulline amidohydrolase	3.5.1.16	Hydrolysis	-6.4500	-3.6400	12.5400	1.0446	2.8100
rxn00415	L-Glutamine:pyruvate aminotransferase	2.6.1.15	Group transfer: amino / amido	-2.6800	0.1400	0.8800	0.5331	2.8200
rxn00883	1D-myo-Inositol 3-phosphate phosphohydrolase	3.1.3.25	Hydrolysis	-5.5200	-8.3400	13.3700	0.3379	2.8200
rxn28001	Myo-inositol-1(or 4)-monophosphatase	3.1.3.25	Hydrolysis	-5.5200	-8.3400	13.3700	0.3379	2.8200
rxn52531	47928		Redox: carbon, hydride transfer	-9.5400	-6.7100	13.9800	0.2645	2.8300
rxn21647	RXN-11336.c	1.14.13.-	Oxygenation: O2 incorporated	-93.8500	-91.0100	2.2200	0.7398	2.8400
rxn01417	2-hydroxyadipate:NAD+ 2-oxidoreductase	1.1.1.172	Redox: carbon, hydride transfer	-5.8000	-8.6400	11.4900	0.3859	2.8400
rxn26775	RXN4FS-9.c		Other / unclassified	-5.8700	-3.0200	11.6800	0.3323	2.8500
rxn48965	15209		Redox: carbon, hydride transfer	6.6100	9.4600	10.0000	0.4386	2.8500
rxn01829	L-Arabinono-1,5-lactone lactonohydrolase	3.1.1.17	Hydrolysis	-4.4400	-1.5900	13.4600	0.5939	2.8500
rxn45319			Redox: heteroatom (S)	-0.9300	-3.7900	11.1000	0.5117	2.8600
rxn40548			Redox: heteroatom (S)	-0.9300	-3.7900	11.1000	0.5117	2.8600
rxn44345			Redox: heteroatom (S)	-0.9300	-3.7900	11.1000	0.5117	2.8600
rxn41258			Redox: heteroatom (S)	-0.9300	-3.7900	11.1000	0.5117	2.8600
rxn42081			Redox: heteroatom (S)	-0.9300	-3.7900	11.1000	0.5117	2.8600
rxn41989			Redox: heteroatom (S)	-0.9300	-3.7900	11.1000	0.5117	2.8600
rxn13368	Alcohol Acetyltransferase (isoamyl alcohol)		Redox: heteroatom (S)	-0.9300	-3.7900	11.1000	0.5117	2.8600
rxn55868	65460		Redox: heteroatom (S)	-0.9300	-3.7900	11.1000	0.5117	2.8600
rxn04143	R06180	1.1.1.93	Redox: carbon, hydride transfer	6.6100	9.4700	10.0000	0.4386	2.8600
rxn45598		1.14.13.M31	Oxygenation: O2 incorporated	-93.8500	-90.9800	10.0700	0.7398	2.8700
rxn41311		2.2.1.-	Other / unclassified	0.5200	-2.3500	5.0000	0.3017	2.8700
rxn01050	Cellobiose:oxygen 1-oxidoreductase	1.1.99.18	Redox: O2 as terminal acceptor	-35.3000	-32.4200	1.5200	1.0822	2.8800
rxn41205			Redox: carbon, hydride transfer	-10.6000	-7.7200	11.0400	0.5119	2.8800
rxn33819	L-Glutamate 5-semialdehyde:NAD+ oxidoreductase	1.2.1.88;1.5.1.12	Redox: carbon, hydride transfer	-10.7600	-7.8800	1.3700	0.4838	2.8800
rxn00183	L-Glutamate 5-semialdehyde:NAD+ oxidoreductase	1.2.1.88;1.5.1.12	Redox: carbon, hydride transfer	-10.7600	-7.8800	1.3700	0.4838	2.8800
rxn33820	L-Glutamate 5-semialdehyde:NAD+ oxidoreductase	1.2.1.88;1.5.1.12	Redox: carbon, hydride transfer	-10.7600	-7.8800	1.3700	0.4838	2.8800
rxn33623	D-myo-Inositol-1,4-bisphosphate 1-phosphohydrolase	3.1.3.57	Hydrolysis	-4.3600	-7.2400	11.6600	0.3323	2.8800
rxn02434	D-myo-Inositol-1,4-bisphosphate 1-phosphohydrolase	3.1.3.57	Hydrolysis	-4.3600	-7.2400	11.6600	0.3323	2.8800
rxn47686			Redox: heteroatom (S)	-0.9500	1.9300	11.2100	0.6698	2.8800
rxn21256	myo-inositol (1,3,4,5,6)-pentakisphosphate 1-phosphatase	3.1.3.-	Hydrolysis	0.3000	-2.5900	11.6600	0.3323	2.8900
rxn01124	2-Dehydro-3-deoxy-D-gluconate:NAD+ 5-oxidoreductase	1.1.1.125;1.1.1.127	Redox: carbon, hydride transfer	2.9200	5.8100	11.2200	0.8874	2.8900
rxn47577		1.1.1.M28	Redox: carbon, hydride transfer	4.3800	1.4900	4.0600	0.3193	2.8900
rxn20059	LysDH	1.4.1.18	Redox: carbon, hydride transfer	2.1900	5.0800	2.1800	1.3811	2.8900
rxn02455	D-myo-Inositol 1,3,4-trisphosphate 1-phosphohydrolase	3.1.3.57	Hydrolysis	-2.8000	-5.6900	11.6600	0.3323	2.8900
rxn32830	D-myo-Inositol 1,3,4-trisphosphate 1-phosphohydrolase	3.1.3.57	Hydrolysis	-2.8000	-5.6900	11.6600	0.3323	2.8900
rxn47649			Other / unclassified	-0.0000	2.9000	10.6500	0.0000	2.9000
rxn02163	(R)-2-Hydroxystearate:NAD+ oxidoreductase	1.1.1.98	Redox: carbon, hydride transfer	4.4600	7.3800	10.3100	0.2357	2.9200
rxn30891	RXN-7246		Other / unclassified	-4.3600	-1.4400	12.8700	0.3323	2.9200
rxn24270	RXN-7246.c		Other / unclassified	-4.3600	-1.4400	12.8700	0.3323	2.9200
rxn33652	RXN-7246		Other / unclassified	-4.3600	-1.4400	12.8700	0.3323	2.9200
rxn42530			Redox: O2 as terminal acceptor	-24.9200	-21.9900	1.7400	1.2365	2.9300
rxn51257	40827		Hydrolysis	-5.7400	-8.6800	13.6900	0.6215	2.9400
rxn44879			Other / unclassified	-1.9900	0.9500	1.0600	0.5553	2.9400
rxn24745	RXN-8278.c	2.4.1.-	Other / unclassified	0.6900	-2.2500	5.0600	0.2639	2.9400
rxn47372			Redox: heteroatom (S)	-8.9000	-5.9600	14.3000	0.8117	2.9400
rxn02527	R03544	1.1.1.-	Redox: carbon, hydride transfer	-5.6500	-2.7000	0.9400	0.5738	2.9500
rxn40365	D-glyceraldehyde:NADP+ oxidoreductase	1.2.1.89	Redox: carbon, hydride transfer	-12.2900	-9.3300	0.8700	0.3800	2.9600
rxn12744	D-Lysine:pyruvate aminotransferase		Other / unclassified	-2.0400	0.9200	1.2600	0.7876	2.9600
rxn28166	RXN-10953.d	3.1.3.25	Hydrolysis	-5.5200	-8.4800	12.8200	0.3379	2.9600
rxn21253	RXN-10953.c	3.1.3.25	Hydrolysis	-5.5200	-8.4800	12.8200	0.3379	2.9600
rxn08968	N-acetylornithine deacetylase		Hydrolysis	-1.9200	-4.8900	12.5400	0.4354	2.9700
rxn40728		2.8.3.22	Other / unclassified	-0.8200	2.1700	11.6200	0.3893	2.9900
rxn02169	Glutaconyl-1-CoA carboxy-lyase	4.1.1.70;7.2.4.e	C-C bond: carboxylation / decarboxylation	-4.0500	-1.0600	13.1400	0.9812	2.9900
rxn19825	glutaconyl coenzyme A decarboxylase	4.1.1.70;7.2.4.e	C-C bond: carboxylation / decarboxylation	-4.0500	-1.0600	13.1400	0.9812	2.9900
rxn02121	Succinyl-CoA:citramalate CoA-transferase	2.8.3.7	Other / unclassified	-0.8200	2.1700	11.6200	0.3893	2.9900
rxn36321	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn54457	58376		Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36103	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36099	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn54447	58328		Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn54467	58436		Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36125	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36312	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36137	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36135	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36139	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36141	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36101	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn22531	RXN-12208.c		Other / unclassified	0.0000	2.9900	6.6900	0.0000	2.9900
rxn22476	RXN-12156.c	1.1.1.-	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36096	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36094	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn54665	59464		Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn36117	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn23772	RXN-2121.c	1.1.1.-	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn54458	58380		Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn25847	RXN-9802.c	1.1.1.-	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn03546	6-Hydroxyhexanoate:NADP+ oxidoreductase	1.1.1.2	Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn54461	58408		Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn54664	59460		Redox: carbon, hydride transfer	4.9100	1.9200	0.9400	0.2474	2.9900
rxn01456	D-galacturonate:NAD+ 1-oxidoreductase	1.1.1.203	Redox: carbon, hydride transfer	-8.6100	-5.6100	4.2300	0.3607	3.0000
rxn16646	L-Aspartate-4-semialdehyde:NAD+ oxidoreductase	1.2.1.-;1.2.1.M5	Redox: carbon, hydride transfer	-16.7000	-13.7000	1.3200	0.8169	3.0000
rxn56518	68380		Other / unclassified	-2.5500	0.4600	11.1200	0.9283	3.0100
rxn33174	N2-succinyl-L-ornithine:2-oxoglutarate 5-aminotransferase	2.6.1.13;2.6.1.81	Group transfer: amino / amido	-0.1600	2.8500	2.0500	0.4745	3.0100
rxn32497	N2-succinyl-L-ornithine:2-oxoglutarate 5-aminotransferase	2.6.1.13;2.6.1.81	Group transfer: amino / amido	-0.1600	2.8500	2.0500	0.4745	3.0100
rxn29001	Ornithine ketoacid aminotransferase	2.6.1.13;2.6.1.81	Group transfer: amino / amido	-0.1600	2.8500	2.0500	0.4745	3.0100
rxn02944	N2-succinyl-L-ornithine:2-oxoglutarate 5-aminotransferase	2.6.1.13;2.6.1.81	Group transfer: amino / amido	-0.1600	2.8500	2.0500	0.4745	3.0100
rxn38981	RXN0-5234.m.chlamyexp.L-ALLO-THREONINE	4.1.2.48;4.1.2.49;4.1.2.5	C-C bond: aldol / Claisen	-0.0200	2.9900	13.7900	0.5382	3.0100
rxn04142	L-Allothreonine acetaldehyde-lyase	4.1.2.48;4.1.2.49;4.1.2.5	C-C bond: aldol / Claisen	-0.0200	2.9900	13.7900	0.5382	3.0100
rxn00150	2-Oxopropanal:NADP+ oxidoreductase	1.2.1.49	Redox: carbon, hydride transfer	-7.4200	-4.4000	14.1000	0.4945	3.0200
rxn01303	Acetyl-CoA:L-homoserine O-acetyltransferase	2.3.1.31	Redox: heteroatom (S)	-6.8200	-3.7900	11.1000	1.1302	3.0300
rxn32988	Linoleoyl-CoA hydrolase	3.1.2.-;3.1.2.2	Redox: heteroatom (S)	-5.2000	-8.2400	0.8800	0.4916	3.0400
rxn37686	LINOLEOYL-RXN.r	3.1.2.-;3.1.2.2	Redox: heteroatom (S)	-5.2000	-8.2400	0.8800	0.4916	3.0400
rxn11712	Linoleoyl-CoA hydrolase	3.1.2.-;3.1.2.2	Redox: heteroatom (S)	-5.2000	-8.2400	0.8800	0.4916	3.0400
rxn36053	alcohol dehydrogenase [NAD(P)+]	1.1.1.71	Redox: carbon, hydride transfer	4.9400	7.9800	13.5600	0.2416	3.0400
rxn15317	(S)-Propane-1,2-diol:NAD+ oxidoreductase	1.1.1.77	Redox: carbon, hydride transfer	6.3200	9.3700	8.3800	0.3589	3.0500
rxn43858			Redox: heteroatom (S)	-8.7200	-11.7700	11.1200	1.0629	3.0500
rxn51318	41103		Hydrolysis	-5.6300	-8.6800	13.6900	0.5268	3.0500
rxn13147	Hypothetical enzyme		C-C bond: carboxylation / decarboxylation	-11.3000	-14.3600	9.6000	0.7834	3.0600
rxn00871	butanoyl-CoA:phosphate butanoyltransferase	2.3.1.19	Redox: heteroatom (S)	5.3900	2.3300	10.0800	0.4266	3.0600
rxn12743	D-Lysine:2-oxoglutarate aminotransferase		Other / unclassified	-1.8500	1.2100	1.3700	0.9026	3.0600
rxn19811	alpha-D-glucose-1-phosphate phosphohydrolase	3.1.3.10	Hydrolysis	-4.8700	-1.8000	11.0400	0.3671	3.0700
rxn33132	4-Aminobutyraldehyde:NAD+ oxidoreductase	1.2.1.3	Redox: carbon, hydride transfer	-11.3500	-8.2800	1.3700	0.4821	3.0700
rxn29978	UDPglucose pyrophosphohydrolase	3.6.1.45;3.6.1.8;3.6.1.9	Group transfer: phosphoryl	-6.1500	-9.2200	0.9100	0.9708	3.0700
rxn19812	alpha-D-glucose-1-phosphate phosphohydrolase	3.1.3.10	Hydrolysis	-4.8700	-1.8000	11.0400	0.3671	3.0700
rxn33131	4-Aminobutyraldehyde:NAD+ oxidoreductase	1.2.1.3	Redox: carbon, hydride transfer	-11.3500	-8.2800	1.3700	0.4821	3.0700
rxn01459	4-Aminobutyraldehyde:NAD+ oxidoreductase	1.2.1.3	Redox: carbon, hydride transfer	-11.3500	-8.2800	1.3700	0.4821	3.0700
rxn00212	UDP-glucose glucophosphohydrolase	3.6.1.45;3.6.1.8;3.6.1.9	Group transfer: phosphoryl	-6.1500	-9.2200	0.9100	0.9708	3.0700
rxn01870	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase	4.1.2.13	C-C bond: aldol / Claisen	6.9100	3.8300	0.8900	0.2739	3.0800
rxn25046	RXN-8631.d	4.1.2.13	C-C bond: aldol / Claisen	6.9100	3.8300	0.8900	0.2739	3.0800
rxn28406	RXN-8631.m	4.1.2.13	C-C bond: aldol / Claisen	6.9100	3.8300	0.8900	0.2739	3.0800
rxn38459	RXN-8631.e	4.1.2.13	C-C bond: aldol / Claisen	6.9100	3.8300	0.8900	0.2739	3.0800
rxn19210	ASPAROXO-RXN.c	2.6.1.-	Group transfer: amino / amido	-3.5800	-0.4900	11.1300	0.9738	3.0900
rxn19474	LiP	1.11.1.14	Other / unclassified	-72.5700	-75.6600	1.5400	0.8147	3.0900
rxn19475	LiP	1.11.1.14	Other / unclassified	-72.5700	-75.6600	1.5400	0.8147	3.0900
rxn41039		4.1.1.104	C-C bond: carboxylation / decarboxylation	-2.4600	-5.5600	5.8200	0.7751	3.1000
rxn39250	5-deoxyadenosine phosphorylase		Other / unclassified	2.4100	-0.6900	0.9100	0.8312	3.1000
rxn22093	5'-deoxy-5'-fluoroadenosine phosphorylase	2.4.2.1	Group transfer: glycosyl	2.4100	-0.6900	0.9100	0.8312	3.1000
rxn07623	3-hydroxy-5-oxohexanoyl-CoA:acetate CoA-transferase	2.8.3.-;2.8.3.8	Other / unclassified	-1.2200	1.8900	13.2100	0.3462	3.1100
rxn01386	D-Lyxose aldose-ketose-isomerase	5.3.1.15	Isomerisation / rearrangement	2.8100	-0.3100	1.0000	0.6153	3.1200
rxn49890	29547		Group transfer: phosphoryl	-6.1000	-9.2200	0.9100	1.1215	3.1200
rxn00540	4-hydroxy-2-oxopentanoate pyruvate-lyase (acetaldehyde-forming)	4.1.3.39	C-C bond: aldol / Claisen	-2.8000	-5.9300	8.9900	0.4172	3.1300
rxn01113	D-Ribitol-5-phosphate:NADP+ 2-oxidoreductase	1.1.1.137;1.1.1.405	Redox: carbon, hydride transfer	5.6400	2.5000	2.9900	0.4205	3.1400
rxn11943	D-Lysine:2-oxoglutarate aminotransferase	2.6.1.21	Group transfer: amino / amido	-1.9900	1.1500	1.2200	0.7443	3.1400
rxn11894	R08383	1.1.1.-	Redox: carbon, hydride transfer	4.9100	1.7600	1.0000	0.2474	3.1500
rxn44627	2-aminodecanoate 8-hydroxylase		Oxygenation: O2 incorporated	-94.8700	-98.0300	12.5400	0.7315	3.1600
rxn56045	66200		Redox: O2 as terminal acceptor	-17.4900	-20.6500	13.6100	1.0376	3.1600
rxn38907	Ornithine ketoacid aminotransferase	2.6.1.13	Other / unclassified	-1.0300	2.1300	1.8700	1.0859	3.1600
rxn16766	(6E)-8-hydroxygeraniol:NADP+ oxidoreductase	1.1.1.-;1.1.1.324	Redox: carbon, hydride transfer	4.9100	1.7300	10.1800	0.2474	3.1800
rxn02557	geraniol:NADP+ oxidoreductase	1.1.1.183	Redox: carbon, hydride transfer	4.9100	1.7300	10.1800	0.2474	3.1800
rxn02337	2-trans,6-trans-farnesol:NADP+ 1-oxidoreductase	1.1.1.216	Redox: carbon, hydride transfer	4.9100	1.7300	10.1800	0.2474	3.1800
rxn16769	(6E)-8-oxogeraniol:NADP+ oxidoreductase	1.1.1.-;1.1.1.324	Redox: carbon, hydride transfer	4.9100	1.7300	10.1800	0.2474	3.1800
rxn02066	1-Octanol:NAD+ oxidoreductase	1.1.1.73	Redox: carbon, hydride transfer	5.8900	2.7000	0.9400	0.7007	3.1900
rxn20001	L-arabonate dehydratase	4.2.1.25	Addition / elimination	-11.0000	-14.2000	12.3100	0.6119	3.2000
rxn32598	D-galactarate hydro-lyase	4.2.1.42	Addition / elimination	-9.8000	-13.0500	13.3300	0.2980	3.2500
rxn32593	D-galactarate hydro-lyase	4.2.1.42	Addition / elimination	-9.8000	-13.0500	13.3300	0.2980	3.2500
rxn32599	D-galactarate hydro-lyase	4.2.1.42	Addition / elimination	-9.8000	-13.0500	13.3300	0.2980	3.2500
rxn03887	galactarate hydro-lyase (5-dehydro-4-deoxy-D-glucarate-forming)	4.2.1.42	Addition / elimination	-9.8000	-13.0500	13.3300	0.2980	3.2500
rxn21749	L-galactonate dehydratase	4.2.1.146	Addition / elimination	-9.8000	-13.0500	13.3300	0.2980	3.2500
rxn01936	ADPmannose sugarphosphohydrolase	3.6.1.21	Group transfer: phosphoryl	-5.9700	-9.2200	0.9100	0.7968	3.2500
rxn40124	dTDP-6-deoxy-beta-L-talose 4-epimerase	5.1.3.25	Isomerisation / rearrangement	-0.0000	3.2600	13.9800	0.0000	3.2600
rxn01022	S-methyl-5'-thioadenosine:phosphate S-methyl-5-thio-alpha-D-ribosyl-transferase	2.4.2.28	Group transfer: glycosyl	2.5700	-0.6900	0.9100	0.7007	3.2600
rxn55856	65404		Redox: heteroatom (S)	-0.7400	-4.0000	12.5000	0.8146	3.2600
rxn30018	beta-fructofuranosidase	3.2.1.26	Hydrolysis	-7.5900	-4.3300	1.2400	0.6249	3.2600
rxn45299		1.1.1.390	Redox: carbon, hydride transfer	-3.6500	-0.3900	0.9000	0.4543	3.2600
rxn02760	Sucrose 6-phosphate fructohydrolase	3.2.1.26	Hydrolysis	-7.5900	-4.3300	1.2400	0.6249	3.2600
rxn01070	Threonine racemase	5.1.1.6	Isomerisation / rearrangement	2.4000	-0.8700	13.9700	0.6398	3.2700
rxn40366	2-dehydro-3-deoxy-D-galactonate D-glyceraldehyde-lyase (pyruvate-forming)		Other / unclassified	5.8700	2.5700	1.2200	0.4553	3.3000
rxn00488	L-Phenylalanine:oxygen oxidoreductase (deaminating)	1.4.3.2	Redox: O2 as terminal acceptor	-26.4100	-23.1100	1.5700	1.3956	3.3000
rxn24929	RXN-8444.c	3.2.2.-	Group transfer: glycosyl	-7.0500	-10.3600	1.2700	0.7806	3.3100
rxn32432	RXN-8444	3.2.2.-	Group transfer: glycosyl	-7.0500	-10.3600	1.2700	0.7806	3.3100
rxn32431	RXN-8444	3.2.2.-	Group transfer: glycosyl	-7.0500	-10.3600	1.2700	0.7806	3.3100
rxn41923	homoserine racemase	5.1.1.-	Isomerisation / rearrangement	-5.8900	-2.5800	10.2100	1.0455	3.3100
rxn11729	D-threonine acetaldehyde-lyase (glycine-forming)	4.1.2.42	C-C bond: aldol / Claisen	-0.0200	3.2900	13.9600	0.5382	3.3100
rxn00491	L-phenylalanine:pyruvate aminotransferase	2.6.1.58	Other / unclassified	-3.5200	-0.2100	0.9800	0.9925	3.3100
rxn37938	2.6.1.58-RXN.e	2.6.1.58	Other / unclassified	-3.5200	-0.2100	0.9800	0.9925	3.3100
rxn05928	D-Ribose:NADP+ 1-oxidoreductase	1.1.1.115	Redox: carbon, hydride transfer	-12.3300	-9.0200	8.6100	0.4994	3.3100
rxn12233	octane-1 monooxygenase		Oxygenation: O2 incorporated	-94.3300	-91.0100	2.2200	0.8190	3.3200
rxn04941	D-arabinitol:NADP+ oxidoreductase	1.1.1.287	Redox: carbon, hydride transfer	-0.7500	2.5700	1.2600	0.8846	3.3200
rxn55727	64628		Redox: heteroatom (S)	-0.4500	-3.7900	11.1000	0.6015	3.3400
rxn00467	L-Ornithine:2-oxo-acid aminotransferase	2.6.1.13	Group transfer: amino / amido	-0.9900	2.3700	1.8700	1.0812	3.3600
rxn30382	L-glutamate 5-semialdehyde dehydratase, reversible, mitochondrial		Other / unclassified	-1.1300	-4.4900	2.0500	1.1619	3.3600
rxn20496	Ornithine--oxo-glutarate aminotransferase	2.6.1.13	Group transfer: amino / amido	-0.9900	2.3700	1.8700	1.0812	3.3600
rxn02374	R03314		Other / unclassified	-1.1300	-4.4900	2.0500	1.1619	3.3600
rxn33315	L-Ornithine:2-oxo-acid aminotransferase	2.6.1.13	Group transfer: amino / amido	-0.9900	2.3700	1.8700	1.0812	3.3600
rxn39478	D-aspartate:2-oxoglutarate aminotransferase		Other / unclassified	1.6900	-1.6800	13.9700	0.4498	3.3700
rxn44915			Redox: heteroatom (S)	-0.6300	-4.0000	12.5000	0.8146	3.3700
rxn28168	Myo-inositol-1(or 4)-monophosphatase	3.1.3.25	Hydrolysis	-5.5200	-8.9000	11.9700	0.3379	3.3800
rxn00881	1D-myo-Inositol 1-phosphate phosphohydrolase	3.1.3.25	Hydrolysis	-5.5200	-8.9000	11.9700	0.3379	3.3800
rxn30897	RXN-7252	3.1.3.25	Hydrolysis	-5.5200	-8.9000	11.9700	0.3379	3.3800
rxn02176	Dephospho-CoA nucleotidohydrolase	3.6.1.9	Group transfer: phosphoryl	-4.0000	-0.6100	0.9100	1.2308	3.3900
rxn47270			Redox: O2 as terminal acceptor	-39.0400	-35.6400	14.1500	1.1090	3.4000
rxn13847	Threonine dehydrogenase		Redox: heteroatom (S)	6.6700	3.2500	1.1100	0.8985	3.4200
rxn37014	R262-RXN.c.metaexp.NADP_NADPH	1.1.1.-	Redox: carbon, hydride transfer	-5.1300	-1.7000	1.8100	0.5099	3.4300
rxn38908	Ornithine ketoacid aminotransferase	2.6.1.13	Other / unclassified	-1.0900	2.3400	1.9200	1.1893	3.4300
rxn02313	R03234	1.1.1.-	Redox: carbon, hydride transfer	-5.1300	-1.7000	1.8100	0.5099	3.4300
rxn30895	RXN-7250		Other / unclassified	-2.8000	0.6300	12.9500	0.3323	3.4300
rxn32621	RXN-7250		Other / unclassified	-2.8000	0.6300	12.9500	0.3323	3.4300
rxn32614	RXN-7250		Other / unclassified	-2.8000	0.6300	12.9500	0.3323	3.4300
rxn24274	RXN-7250.c		Other / unclassified	-2.8000	0.6300	12.9500	0.3323	3.4300
rxn02388	D-myo-Inositol-1,3-bisphosphate 3-phosphohydrolase	3.1.3.64	Hydrolysis	-4.3600	-0.9300	12.9500	0.3323	3.4300
rxn58872			Redox: carbon, hydride transfer	-3.0000	0.4400	5.9500	0.5310	3.4400
rxn49750	26184		Other / unclassified	-5.8800	-2.4400	12.9500	0.3323	3.4400
rxn21315	mycothiol glycosyltransferase		Other / unclassified	-5.8800	-2.4400	12.9500	0.3323	3.4400
rxn38996	UDP-sugar diphosphatase	3.6.1.45	Group transfer: phosphoryl	-6.4600	-9.9100	0.9400	0.8038	3.4500
rxn16473	acetyl-CoA:(3Z)-hex-3-en-1-ol acetyltransferase	2.3.1.195	Redox: heteroatom (S)	-0.3300	-3.7900	11.1000	0.6015	3.4600
rxn04847	Arachidonic acid:oxygen 1-oxidoreductase	1.14.15.3	Oxygenation: O2 incorporated	-93.7000	-90.2300	2.2200	0.8167	3.4700
rxn05128	4-(Glutamylamino)butanoate amidohydrolase	3.5.1.94	Hydrolysis	-3.3600	0.1100	10.8300	0.7604	3.4700
rxn00013	D-Glucose-1-phosphate:D-glucose-1-phosphate 6-phosphotransferase	2.7.1.41	Other / unclassified	-5.8700	-2.4000	1.2200	0.9800	3.4700
rxn03885	D-mannonate hydro-lyase	4.2.1.8	Addition / elimination	-8.2600	-11.7400	8.3200	0.8749	3.4800
rxn00778	D-Ribose 1,5-phosphomutase	5.4.2.2;5.4.2.7	Isomerisation / rearrangement	-2.7400	0.7600	0.9300	0.3627	3.5000
rxn32821	Phosphopentomutase	5.4.2.2;5.4.2.7	Isomerisation / rearrangement	-2.7400	0.7600	0.9300	0.3627	3.5000
rxn22038	RXN-11668.c	3.1.2.-	Redox: heteroatom (S)	-6.4600	-9.9600	0.9000	0.3449	3.5000
rxn55815	65216		Redox: heteroatom (S)	-6.4600	-9.9600	0.9000	0.3449	3.5000
rxn21637	RXN-11325.c		Redox: carbon, hydride transfer	15.2800	18.7800	2.0400	0.2417	3.5000
