rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel	dgp_uncertainty	diff	absdiff	chem_class	chem_subclass
rxn38314	phenylpyruvate dioxygenase	OK	0	1	>	(1) cpd00007[0] + (1) cpd00143[0] => (1) cpd00011[0] + (1) cpd03480[0]	(1) O2[0] + (1) Phenylpyruvate[0] => (1) CO2[0] + (1) 2-Hydroxyphenylacetate[0]	1.13.11.27	1	1	-109.7200	-117.5700	-92.7200	3	1	R01372	R01372	1	4	1	0	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	9	163.0000	12	2	2	co2;o2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	7.8500	-17.0000	-24.8500	24.8500	-106.6700	24.8500	1	1	0	0	0.0000	0.0000	1.1404	0	21.4900	-24.8500	24.8500	Oxygenation: O2 incorporated	dioxygenase (both O atoms)
rxn38325	3-epi-6-deoxocathasterone 2,3-monooxygenase	OK	0	1	>	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd14534[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd14537[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) 6-Deoxocathasterone[0] => (1) H2O[0] + (1) NADP[0] + (1) 6-Deoxotyphasterol[0]	1.14.13.112	1	1	-94.3900	-94.8700	-94.5700	3	0	R04880		0	12	1	0	0.0000	4	3	7	7.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	28	742.0000	48	18	5	h;h2o;nadp;nadph;o2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	5.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	0.4800	0.1800	-0.3000	0.4800	-94.6100	0.4800	1	1	0	0	-1.0000	-8.0000	0.7315	0	30.5900	-0.3000	0.3000	Oxygenation: O2 incorporated	monooxygenase / hydroxylase
rxn38326	3-epi-6-deoxocathasterone 2,3-monooxygenase	OK	0	1	>	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd14533[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd14536[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) 22alpha-Hydroxy-5alpha-campestan-3-one[0] => (1) H2O[0] + (1) NADP[0] + (1) 3-Dehydro-6-deoxoteasterone[0]	1.14.13.112	1	1	-94.3900	-94.8700	-92.2200	3	1	R07791	R07791	1	17	1	0	0.0000	4	3	7	7.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	28	742.0000	48	18	5	h;h2o;nadp;nadph;o2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	5.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	0.4800	-2.1700	-2.6500	2.6500	-93.8267	2.6500	1	1	0	0	-1.0000	-8.0000	0.7315	0	22.3200	-2.6500	2.6500	Oxygenation: O2 incorporated	monooxygenase / hydroxylase
rxn38327	RXN-11246.e	OK	0	1	=	(1) cpd00010[0] + (1) cpd23288[0] <=> (1) cpd00022[0] + (1) cpd01892[0]	(1) CoA[0] + (1) 3-(4-hydroxyphenyl)-3-keto-propanoyl-CoA[0] <=> (1) Acetyl-CoA[0] + (1) 4-Hydroxybenzoyl-CoA[0]	2.3.1.16	2	1	-7.0600	-6.4800	-11.4800	3	0	R07791		0	17	1	0	0.0000	2	2	4	4.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	30	929.0000	60	14	10	coa	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	32.0000	0.0000	16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	1.0000	-1.0000	3	-0.5800	4.4200	5.0000	5.0000	-8.3400	5.0000	1	1	0	0	0.0000	0.0000	0.3193	0	52.4000	5.0000	5.0000	Redox: heteroatom (S)	thiol / disulfide
rxn38328	RXN-11347.e	OK	0	1	=	(1) cpd19245[0] + (1) cpd23315[0] <=> (1) cpd00091[0] + (1) cpd23338[0]	(1) di-trans,poly-cis-Undecaprenyl phosphate[0] + (1) UDP-Mur2Ac(oyl-L-Ala-g-D-Glu-L-Lys-D-Ala)[0] <=> (1) UMP[0] + (1) N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl- D-alanyl-diphosphoundecaprenol[0]	2.7.8.13	2	1	-0.0000	0.3400	20.7800	3	0	R07791		0	17	1	0	0.0000	2	2	4	4.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	83	1600.0000	111	6	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0000	0.0000	0.0000	0.0000	22.0000	0.0000	0.0000	0.0000	10.0000	0.0000	8.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	-0.3400	-20.7800	-20.4400	20.7800	7.0400	20.7800	1	1	0	0	0.0000	0.0000		0	134.4300	-20.4400	20.4400	Other / unclassified	-
rxn38341	RXN-11501.d	OK	0	1	=	(1) cpd00001[0] + (1) cpd01133[0] <=> (1) cpd00382[0] + (1) cpd00724[0]	(1) H2O[0] + (1) Stachyose[0] <=> (1) Melitose[0] + (1) alpha-D-Galactose[0]	3.2.1.22	3	1	-3.1100	0.1100	7.8300	3	2	R03634	R03634;R06152	1	7	1	1	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	24	666.0000	45	8	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	30.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-3.2200	-10.9400	-7.7200	10.9400	1.6100	10.9400	1	1	0	0	0.0000	0.0000	0.5678	0	8.0500	-7.7200	7.7200	Hydrolysis	other hydrolase
rxn38342	RXN-11502.d	OK	0	1	=	(1) cpd00001[0] + (1) cpd00382[0] <=> (1) cpd00076[0] + (1) cpd00724[0]	(1) H2O[0] + (1) Melitose[0] <=> (1) Sucrose[0] + (1) alpha-D-Galactose[0]	3.2.1.-;3.2.1.22	3	2	-3.1100	0.5300	8.5300	3	2	R01103	R01103;R06070	1	8	1	1	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	18	504.0000	34	6	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	24.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-3.6400	-11.6400	-8.0000	11.6400	1.9833	11.6400	1	1	0	0	0.0000	0.0000	1.0462	0	8.2100	-8.0000	8.0000	Hydrolysis	other hydrolase
rxn38345	RXN-11531.e	OK	0	1	>	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd14967[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd14537[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) 3-epi-6-Deoxocathasterone[0] => (1) H2O[0] + (1) NADP[0] + (1) 6-Deoxotyphasterol[0]	1.14.13.-	1	1	-94.3900	-94.8700	-92.2200	3	1	R07792	R07792	1	27	1	0	0.0000	4	3	7	7.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	28	742.0000	48	18	5	h;h2o;nadp;nadph;o2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	-2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	5.0000	9.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	0.4800	-2.1700	-2.6500	2.6500	-93.8267	2.6500	1	1	0	0	-1.0000	-8.0000	0.7315	0	22.3200	-2.6500	2.6500	Oxygenation: O2 incorporated	monooxygenase / hydroxylase
rxn38352	RXN-11884.e	OK	0	1	=	(1) cpd03035[0] <=> (1) cpd23614[0]	(1) 4-methylzymosterol[0] <=> (1) 24-dehydrolophenol[0]	5.3.3.5	5	1	-8.8200	1.6300	1.0100	3	0	R07792		0	27	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	28	398.0000	29	8	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	-10.4500	-9.8300	0.6200	10.4500	-2.0600	10.4500	1	1	0	0	0.0000	0.0000	1.6680	0	25.7500	0.6200	0.6200	Isomerisation / rearrangement	intramolecular oxidoreductase
rxn38353	RXN-11884.r	OK	0	1	=	(1) cpd03035[0] <=> (1) cpd23614[0]	(1) 4-methylzymosterol[0] <=> (1) 24-dehydrolophenol[0]	5.3.3.5	5	1	-8.8200	1.6300	1.0100	3	0	R07792		0	27	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	28	398.0000	29	8	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	-10.4500	-9.8300	0.6200	10.4500	-2.0600	10.4500	1	1	0	0	0.0000	0.0000	1.6680	0	25.7500	0.6200	0.6200	Isomerisation / rearrangement	intramolecular oxidoreductase
rxn38360	RXN-1781.e	OK	0	1	=	(2) cpd00076[0] <=> (1) cpd00190[0] + (1) cpd02298[0]	(2) Sucrose[0] <=> (1) beta-D-Glucose[0] + (1) 1F-beta-D-Fructosylsucrose[0]	2.4.1.99	2	1	0.0000	-0.9900	0.0800	3	1	R00015	R00015	1	37	1	0	0.0000	1	2	3	4.0000	2.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	18	504.0000	34	6	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	32.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0.9900	-0.0800	-1.0700	1.0700	-0.3033	1.0700	1	1	0	0	0.0000	0.0000	1.4746	0	18.6800	-1.0700	1.0700	Other / unclassified	-
rxn38362	RXN-1841.e	OK	0	1	=	(1) cpd00001[0] + (1) cpd02298[0] <=> (1) cpd00076[0] + (1) cpd00082[0]	(1) H2O[0] + (1) 1F-beta-D-Fructosylsucrose[0] <=> (1) Sucrose[0] + (1) D-Fructose[0]	3.2.1.80	3	1	-3.1100	-4.2100	3.1500	3	0	R00015		0	37	1	0	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	18	504.0000	34	6	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	24.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	1.1000	-6.2600	-7.3600	7.3600	-1.3900	7.3600	1	1	0	0	0.0000	0.0000	1.1220	0	17.5100	-7.3600	7.3600	Hydrolysis	other hydrolase
rxn38363	RXN-1841.e.maizeexp.BETA-D-FRUCTOSE	OK	0	1	=	(1) cpd00001[0] + (1) cpd02298[0] <=> (1) cpd00076[0] + (1) cpd30321[0]	(1) H2O[0] + (1) 1F-beta-D-Fructosylsucrose[0] <=> (1) Sucrose[0] + (1) beta-D-Fructose[0]	3.2.1.80	3	1	-3.1100	-4.2100	17.4100	3	0	R00015		0	37	1	0	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	18	504.0000	34	6	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	24.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	1.1000	-20.5200	-21.6200	21.6200	3.3633	21.6200	1	1	0	0	0.0000	0.0000	1.1220	0	22.9200	-21.6200	21.6200	Hydrolysis	other hydrolase
rxn38370	RXN-2601.n	OK	0	1	=	(1) cpd00192[0] + (1) cpd00248[0] <=> (1) cpd00010[0] + (1) cpd02595[0]	(1) 4-Coumaroyl-CoA[0] + (1) Quinate[0] <=> (1) CoA[0] + (1) p-Coumaroyl quinic acid[0]	2.3.1.133	2	1	-3.6100	-0.1900	-1.1200	3	1	R07432	R07432	1	5	1	0	0.0000	2	2	4	4.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	30	910.0000	59	10	6	coa	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	4.0000	0.0000	22.0000	0.0000	8.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	3.0000	1.0000	0.0000	0.0000	0.0000	0.0000	13.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	1.0000	1.0000	5	-3.4200	-2.4900	0.9300	3.4200	-1.6400	3.4200	1	1	0	0	0.0000	0.0000	0.5485	0	29.6300	0.9300	0.9300	Redox: heteroatom (S)	thiol / disulfide
rxn38374	RXN-4161.e	OK	0	1	=	(1) cpd14513[0] <=> (1) cpd08359[0]	(1) 4alpha-Methylfecosterol[0] <=> (1) 24-Methylene lophenol[0]	5.3.3.5	5	1	-8.8200	1.6300	1.0100	3	1	R07484	R07484	1	4	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	29	412.0000	30	8	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	-10.4500	-9.8300	0.6200	10.4500	-2.0600	10.4500	1	1	0	0	0.0000	0.0000	1.6680	0	25.7500	0.6200	0.6200	Isomerisation / rearrangement	intramolecular oxidoreductase
rxn38375	RXN-4161.r	OK	0	1	=	(1) cpd14513[0] <=> (1) cpd08359[0]	(1) 4alpha-Methylfecosterol[0] <=> (1) 24-Methylene lophenol[0]	5.3.3.5	5	1	-8.8200	1.6300	1.0100	3	1	R07484	R07484	1	4	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	29	412.0000	30	8	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	-10.4500	-9.8300	0.6200	10.4500	-2.0600	10.4500	1	1	0	0	0.0000	0.0000	1.6680	0	25.7500	0.6200	0.6200	Isomerisation / rearrangement	intramolecular oxidoreductase
rxn38380	RXN-5183.d	OK	0	1	=	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd09350[0] <=> (1) cpd00006[0] + (1) cpd00009[0] + (1) cpd09351[0]	(1) NADPH[0] + (1) H+[0] + (1) N2-Acetyl-L-aminoadipyl-delta-phosphate[0] <=> (1) NADP[0] + (1) Phosphate[0] + (1) N2-Acetyl-L-aminoadipate semialdehyde[0]	1.2.1.-	1	1	9.8900	-1.8400	-1.1400	3	1		R06843	1	0	0	0		3	3	6	6.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	10	5	h;nadp;nadph;pi	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	1.0000	2.0000	-2.0000	0.0000	0.0000	4.0000	0.0000	15.0000	5.0000	9.0000	1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4	11.7300	11.0300	-0.7000	11.7300	2.3033	11.7300	1	1	0	0	-1.0000	-12.0000	0.3860	0	10.1200	-0.7000	0.7000	Redox: carbon, hydride transfer	NAD(P)-linked
rxn38382	RXN-5424.d	OK	0	1	=	(1) cpd00003[0] + (1) cpd27282[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd02067[0]	(1) NAD[0] + (1) indole-3-glycol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Indoleglycolaldehyde[0]	1.1.1.1	1	1	5.2200	4.8900	6.4900	3	0	R06265		0	12	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	14	9	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	1.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	31.0000	-5.0000	11.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	0.3300	-1.2700	-1.6000	1.6000	5.5333	1.6000	1	1	0	0	1.0000	4.0000		0	28.6200	-1.6000	1.6000	Redox: carbon, hydride transfer	NAD(P)-linked
