rxn	name	ec	dg_eq	dg_dgp	diff	absdiff	definition	cofactors	net_proton	d_charge_sq	n_participants	max_carbon	dgp_uncertainty	eq_uncertainty
rxn35594	quinate dehydrogenase (quinone)	1.1.5.8	-15.480	41.740	-57.220	57.220	(1) Quinate[0] + (1) 2-Demethylmenaquinone 8[0] => (1) 5-Dehydroquinate[0] + (1) 2-Demethylmenaquinol 8[0]		0.000	0.000	4	50	61.870	1.582
rxn35602	quinate dehydrogenase (quinone)	1.1.5.8	-15.480	41.740	-57.220	57.220	(1) Quinate[0] + (1) Demethylphylloquinone[0] => (1) 5-Dehydroquinate[0] + (1) 3-phytyl-1,4-naphtoquinol[0]		0.000	0.000	4	30	61.870	1.582
rxn55554	63884		-85.950	-28.920	-57.030	57.030	(1) H2O2[0] + (1) L-Tyrosine[0] => (1) H2O[0] + (1) L-Dopa[0]	h2o;h2o2	0.000	0.000	4	9	28.000	1.439
rxn45937	luteolin 8-hydroxylase		-122.140	-65.360	-56.780	56.780	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Luteolin[0] => (1) H2O[0] + (1) NADP[0] + (1) Hypolaetin[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	26.830	2.466
rxn07472	1-hydroxy-2-naphthoate:oxygen 1,2-oxidoreductase (decyclizing)	1.13.11.38	-71.070	-127.640	56.570	56.570	(1) O2[0] + (1) 1-Hydroxy-2-naphthoate[0] => (1) H+[0] + (1) cis-2'-Carboxybenzalpyruvate[0]	h;o2	1.000	4.000	4	11	42.440	1.844
rxn48138			-60.990	-117.550	56.560	56.560	(1) O2[0] + (1) 3-methylgentisate[0] => (1) H+[0] + (1) (2E)-2-methyl-4,6-dioxohept-2-enedioate[0]	h;o2	1.000	4.000	4	8	40.440	1.418
rxn44674			-102.360	-45.980	-56.380	56.380	(1) O2[0] + (1) FADH2[0] + (1) Tyrosol[0] => (1) H2O[0] + (1) FAD[0] + (1) 3-hydroxytyrosol[0]	fad;fadh2;h2o;o2	0.000	0.000	6	27	28.010	
rxn24966	4 HPA 3-hydroxylase	1.14.14.9	-102.360	-45.980	-56.380	56.380	(1) O2[0] + (1) 4-Hydroxyphenylacetate[0] + (1) FADH2[0] => (1) H2O[0] + (1) FAD[0] + (1) Homoprotocatechuate[0]	fad;fadh2;h2o;o2	0.000	0.000	6	27	28.010	
rxn47586			-37.960	18.170	-56.130	56.130	(1) (3R)-4-(2-aminophenyl)-3-hydroxy-2,4-dioxobutanoate[0] => (1) H2O[0] + (1) 3-hydroxykynurenate[0]	h2o	0.000	0.000	3	10	47.020	1.424
rxn07498	R07684	1.13.11.-	-71.250	-127.160	55.910	55.910	(1) O2[0] + (1) 1,2-Dihydroxynaphthalene-6-sulfonate[0] => (1) H+[0] + (1) (Z)-4-(2-Hydroxy-5-sulfonatophenyl)-2-oxo-3-butenoate[0]	h;o2	1.000	4.000	4	10	40.800	1.844
rxn39989	flavanone,NADPH:oxygen oxidoreductase		-211.580	-155.860	-55.720	55.720	(2) NADPH[0] + (2) O2[0] + (2) H+[0] + (1) Flavanone[0] => (2) H2O[0] + (2) NADP[0] + (1) 3',5'-Dihydroxyflavanone[0]	h;h2o;nadp;nadph;o2	-2.000	-16.000	7	21	31.060	1.797
rxn41287		1.13.11.79	-119.240	-63.770	-55.470	55.470	(1) O2[0] + (1) FMNH2[0] => (1) H+[0] + (1) D-Erythrose4-phosphate[0] + (1) Dimethylbenzimidazole[0] + (1) dialurate[0]	fmnh2;h;o2	1.000	2.000	6	17	51.440	
rxn35599	quinate dehydrogenase (quinone)	1.1.5.8	-10.120	44.860	-54.980	54.980	(1) Quinate[0] + (1) Vitamin K1[0] <=> (1) 5-Dehydroquinate[0] + (1) Phytonadiol[0]		0.000	0.000	4	31	68.460	1.185
rxn35592	quinate dehydrogenase (quinone)	1.1.5.8	-10.120	44.860	-54.980	54.980	(1) Quinate[0] + (1) Vitamin K1[0] <=> (1) 5-Dehydroquinate[0] + (1) Phytonadiol[0]		0.000	0.000	4	31	68.460	1.185
rxn02482	1-Hydroxy-2-naphthoate:oxygen 1,2-oxidoreductase (decyclizing)	1.13.11.38	-71.070	-125.850	54.780	54.780	(1) O2[0] + (1) 1-Hydroxy-2-naphthoate[0] => (1) H+[0] + (1) trans-2'-Carboxybenzalpyruvate[0]	h;o2	1.000	4.000	4	11	41.700	1.844
rxn16444	pratensein,NADPH:oxygen oxidoreductase (methylenedioxy-bridge-forming)	1.14.21.8	-130.150	-75.700	-54.450	54.450	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Pratensein[0] => (2) H2O[0] + (1) NADP[0] + (1) 5-Hydroxypseudobaptigenin[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	48.560	2.465
rxn41760			-102.360	-47.910	-54.450	54.450	(1) O2[0] + (1) 4-Coumarate[0] + (1) FADH2[0] => (1) H2O[0] + (1) FAD[0] + (1) Caffeate[0]	fad;fadh2;h2o;o2	0.000	0.000	6	27	28.010	
rxn02478	Biphenyl-2,3-diol:oxygen 1,2-oxidoreductase (decyclizing)	1.13.11.39	-61.980	-116.200	54.220	54.220	(1) O2[0] + (1) 3-Phenylcatechol[0] => (1) H+[0] + (1) 2,6-Dioxo-6-phenylhexa-3-enoate[0]	h;o2	1.000	2.000	4	12	53.650	1.361
rxn16098	R09236	1.1.1.-	-2.830	51.370	-54.200	54.200	(1) NADH[0] + (2) H+[0] + (1) 2-Hydroxy-5-methylquinone[0] <=> (1) NAD[0] + (1) 2,4,5-Trihydroxytoluene[0]	h;nad;nadh	-2.000	-6.000	5	21	61.250	
rxn24881	RXN-8387.r		-122.250	-68.730	-53.520	53.520	(1) NADPH[0] + (1) O2[0] + (1) Ficusin[0] => (1) H2O[0] + (1) NADP[0] + (1) Bergaptol[0]	h2o;nadp;nadph;o2	0.000	-6.000	6	21	31.740	2.466
rxn24880	RXN-8387.c		-122.250	-68.730	-53.520	53.520	(1) NADPH[0] + (1) O2[0] + (1) Ficusin[0] => (1) H2O[0] + (1) NADP[0] + (1) Bergaptol[0]	h2o;nadp;nadph;o2	0.000	-6.000	6	21	31.740	2.466
rxn47089			-65.740	-119.250	53.510	53.510	(1) H2O2[0] + (1) Menadiol[0] => (2) H2O[0] + (1) Menadione[0]	h2o;h2o2	0.000	0.000	4	11	60.750	1.666
rxn43162			1.600	-51.890	53.490	53.490	(1) 8-O-methyl-5,10-dihydroxy-fusarubinaldehdye[0] <=> (1) 8-O-methylfusarubin alcohol[0]		0.000	0.000	2	16	65.980	1.154
rxn55476	63492		-11.740	41.490	-53.230	53.230	(1) NADPH[0] + (1) H+[0] + (1) Menadione[0] <=> (1) NADP[0] + (1) Menadiol[0]	h;nadp;nadph	-1.000	-8.000	5	21	60.740	1.474
rxn37059	zeta-carotene desaturase		2.380	55.470	-53.090	53.090	(1) 2-Demethylmenaquinone 8[0] + (1) 7,9,9'-tricis-Neurosporene[0] <=> (1) 7,9,7',9'-Tetra-cis-lycopene[0] + (1) 2-Demethylmenaquinol 8[0]		0.000	0.000	4	50	70.440	1.429
rxn37692	NADH dehydrogenase (quinone)	1.6.99.5	-11.770	40.700	-52.470	52.470	(1) NADH[0] + (1) H+[0] + (1) Menadione[0] <=> (1) NAD[0] + (1) Menadiol[0]	h;nad;nadh	-1.000	-4.000	5	21	60.740	1.473
rxn20262	NADH dehydrogenase (quinone)	1.6.99.5	-11.770	40.700	-52.470	52.470	(1) NADH[0] + (1) H+[0] + (1) Menadione[0] <=> (1) NAD[0] + (1) Menadiol[0]	h;nad;nadh	-1.000	-4.000	5	21	60.740	1.473
rxn15811	R08831		-71.480	-19.370	-52.110	52.110	(1) 3-Methoxytyramine[0] + (1) Betalamic acid[0] <=> (1) H2O[0] + (1) 3-Methoxytyramine-betaxanthin[0]	h2o	0.000	-2.000	4	18	31.520	
rxn15814	R08835		-71.480	-19.370	-52.110	52.110	(1) Dopamine[0] + (1) Betalamic acid[0] <=> (1) H2O[0] + (1) Miraxanthin-V[0]	h2o	0.000	-2.000	4	17	31.520	
rxn16411	dichlorochromopyrrolate,NADH:oxygen 2,5-oxidoreductase (dichloroarcyriaflavin A-forming)	1.13.12.17	-451.830	-400.250	-51.580	51.580	(4) NADH[0] + (4) O2[0] + (6) H+[0] + (1) 3,4-Bis(7-chloroindol-3-yl)pyrrole-2,5-dicarboxylate[0] => (6) H2O[0] + (4) NAD[0] + (2) CO2[0] + (1) Dichloroarcyriaflavin A[0]	co2;h;h2o;nad;nadh;o2	-6.000	-22.000	8	22	92.580	5.775
rxn04666	R06851	1.14.13.-	-105.790	-54.220	-51.570	51.570	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Quinol[0] => (1) H2O[0] + (1) NADP[0] + (1) Hydroxyquinol[0]	h;h2o;nadp;nadph;o2	-1.000	-8.000	7	21	31.890	0.898
rxn16194	premithramycin-B,NADPH:oxygen oxidoreductase	1.14.13.-	-47.830	-99.040	51.210	51.210	(1) NADPH[0] + (1) O2[0] + (2) H+[0] + (1) Premithramycin B[0] => (1) NADP[0] + (1) CO2[0] + (1) Mithramycin DK[0]	co2;h;nadp;nadph;o2	-2.000	-10.000	7	53	47.570	
