cpd_id,has_modelseed,has_group_contribution,has_equilibrator,has_dgpredictor
cpd26578,True,True,True,False
cpd26579,True,True,True,False
cpd26580,True,True,True,False
cpd26581,True,True,True,False
cpd26582,True,True,True,False
cpd26583,True,True,True,False
cpd26584,True,True,True,False
cpd26585,True,True,True,False
cpd26586,True,True,True,False
cpd26587,True,True,True,False
cpd26588,True,True,True,False
cpd26589,True,True,True,False
cpd26590,True,True,True,False
cpd26591,True,True,True,False
cpd26592,True,True,True,False
cpd26593,True,True,True,False
cpd26594,True,True,True,False
cpd26595,True,True,True,False
cpd26596,True,True,False,False
cpd26597,False,False,False,False
cpd26598,True,True,False,False
cpd26599,True,True,True,False
cpd26600,True,True,False,False
cpd26601,True,True,True,False
cpd26602,True,True,True,False
cpd26603,True,True,False,False
cpd26604,True,True,True,False
cpd26605,True,True,True,False
cpd26606,True,True,True,False
cpd26607,False,False,False,False
cpd26608,True,True,True,False
cpd26609,True,True,True,False
cpd26610,True,True,True,False
cpd26611,True,True,True,False
cpd26612,True,True,True,False
cpd26613,True,True,False,False
cpd26614,True,True,True,False
cpd26615,True,True,True,False
cpd26616,True,True,True,False
cpd26617,True,True,True,False
cpd26618,True,True,True,False
cpd26619,True,True,True,False
cpd26620,False,False,False,False
cpd26621,False,False,False,False
cpd26622,True,True,False,False
cpd26623,True,True,False,False
cpd26624,True,True,False,False
cpd26625,False,False,False,False
cpd26626,False,False,False,False
cpd26627,True,True,True,False
cpd26628,False,False,False,False
cpd26629,True,True,True,False
cpd26630,True,True,True,False
cpd26631,True,True,False,False
cpd26632,True,True,False,False
cpd26633,True,True,False,False
cpd26634,True,True,False,False
cpd26635,True,True,False,False
cpd26636,True,True,True,False
cpd26637,True,True,True,False
cpd26638,True,True,True,False
cpd26639,True,True,True,False
cpd26640,True,True,True,False
cpd26641,True,True,False,False
cpd26642,True,True,False,False
cpd26643,True,True,False,False
cpd26644,True,True,False,False
cpd26645,True,True,True,False
cpd26646,True,True,True,False
cpd26647,True,True,False,False
cpd26648,True,True,True,False
cpd26649,True,True,False,False
cpd26650,True,True,True,False
cpd26651,False,False,False,False
cpd26652,True,True,False,False
cpd26653,False,False,False,False
cpd26654,False,False,False,False
cpd26655,False,False,False,False
cpd26656,True,True,True,False
cpd26657,True,True,True,False
cpd26658,True,True,True,False
cpd26659,True,True,False,False
cpd26660,False,False,False,False
cpd26661,False,False,False,False
cpd26662,False,False,False,False
cpd26663,False,False,False,False
cpd26664,False,False,False,False
cpd26666,True,True,True,False
cpd26667,True,True,True,False
cpd26668,False,False,False,False
cpd26669,True,True,True,False
cpd26670,False,False,False,False
cpd26671,False,False,False,False
cpd26672,False,False,False,False
cpd26673,False,False,False,False
cpd26674,False,False,False,False
cpd26675,False,False,False,False
cpd26676,False,False,False,False
cpd26677,False,False,False,False
cpd26678,False,False,False,False
cpd26679,False,False,False,False
cpd26680,False,False,False,False
cpd26681,False,False,False,False
cpd26682,False,False,False,False
cpd26683,False,False,False,False
cpd26684,False,False,False,False
cpd26685,False,False,False,False
cpd26686,False,False,False,False
cpd26687,False,False,False,False
cpd26688,False,False,False,False
cpd26689,False,False,False,False
cpd26690,False,False,False,False
cpd26691,False,False,False,False
cpd26692,False,False,False,False
cpd26693,False,False,False,False
cpd26694,False,False,False,False
cpd26695,False,False,False,False
cpd26696,False,False,False,False
cpd26697,False,False,False,False
cpd26698,False,False,False,False
cpd26699,False,False,False,False
cpd26700,False,False,False,False
cpd26701,False,False,False,False
cpd26702,False,False,False,False
cpd26703,False,False,False,False
cpd26704,False,False,False,False
cpd26705,False,False,False,False
cpd26706,False,False,False,False
cpd26707,False,False,False,False
cpd26708,False,False,False,False
cpd26709,False,False,False,False
cpd26710,False,False,False,False
cpd26711,False,False,False,False
cpd26712,False,False,False,False
cpd26713,False,False,False,False
cpd26714,False,False,False,False
cpd26715,False,False,False,False
cpd26716,False,False,False,False
cpd26717,False,False,False,False
cpd26718,False,False,False,False
cpd26719,False,False,False,False
cpd26720,False,False,False,False
cpd26721,False,False,False,False
cpd26722,True,True,True,False
cpd26723,False,False,False,False
cpd26724,True,True,False,False
cpd26725,False,False,False,False
cpd26726,False,False,False,False
cpd26727,False,False,False,False
cpd26728,False,False,False,False
cpd26729,False,False,False,False
cpd26730,False,False,False,False
cpd26731,False,False,False,False
cpd26732,False,False,False,False
cpd26733,True,True,True,False
cpd26734,True,True,True,False
cpd26735,True,True,True,False
cpd26736,False,False,False,False
cpd26737,False,False,False,False
cpd26738,False,False,False,False
cpd26739,False,False,False,False
cpd26740,False,False,False,False
cpd26741,False,False,False,False
cpd26742,False,False,False,False
cpd26743,False,False,False,False
cpd26744,False,False,False,False
cpd26745,False,False,False,False
cpd26746,False,False,False,False
cpd26747,False,False,False,False
cpd26748,False,False,False,False
cpd26749,False,False,False,False
cpd26750,False,False,False,False
cpd26751,False,False,False,False
cpd26752,False,False,False,False
cpd26753,False,False,False,False
cpd26754,False,False,False,False
cpd26755,False,False,False,False
cpd26756,False,False,False,False
cpd26757,False,False,False,False
cpd26758,False,False,False,False
cpd26759,False,False,False,False
cpd26760,False,False,False,False
cpd26761,False,False,False,False
cpd26762,False,False,False,False
cpd26763,False,False,False,False
cpd26764,False,False,False,False
cpd26765,False,False,False,False
cpd26766,False,False,False,False
cpd26767,False,False,False,False
cpd26768,False,False,False,False
cpd26769,False,False,False,False
cpd26770,False,False,False,False
cpd26771,False,False,False,False
cpd26772,False,False,False,False
cpd26773,False,False,False,False
cpd26774,False,False,False,False
cpd26775,False,False,False,False
cpd26776,False,False,False,False
cpd26777,False,False,False,False
cpd26778,False,False,False,False
cpd26779,False,False,False,False
cpd26780,False,False,False,False
cpd26781,False,False,False,False
cpd26782,False,False,False,False
cpd26783,False,False,False,False
cpd26784,False,False,False,False
cpd26785,False,False,False,False
cpd26786,False,False,False,False
cpd26787,False,False,False,False
cpd26788,False,False,False,False
cpd26789,False,False,False,False
cpd26790,False,False,False,False
cpd26791,False,False,False,False
cpd26792,False,False,False,False
cpd26793,False,False,False,False
cpd26794,False,False,False,False
cpd26795,False,False,False,False
cpd26796,False,False,False,False
cpd26797,False,False,False,False
cpd26798,False,False,False,False
cpd26799,False,False,False,False
cpd26800,False,False,False,False
cpd26801,False,False,False,False
cpd26802,False,False,False,False
cpd26803,True,True,True,False
cpd26804,False,False,False,False
cpd26805,True,True,False,False
cpd26806,True,True,True,False
cpd26807,True,True,True,False
cpd26808,True,True,True,False
cpd26809,False,False,False,False
cpd26810,False,False,False,False
cpd26811,True,True,True,False
cpd26812,False,False,False,False
cpd26813,True,True,True,False
cpd26816,False,False,False,False
cpd26817,False,False,False,False
cpd26818,True,True,True,False
cpd26819,False,False,False,False
cpd26820,False,False,False,False
cpd26821,True,True,False,False
cpd26822,True,True,False,False
cpd26823,False,False,False,False
cpd26824,True,True,False,False
cpd26825,True,True,True,False
cpd26826,False,False,False,False
cpd26827,True,True,True,False
cpd26828,False,False,False,False
cpd26829,True,True,False,False
cpd26830,True,True,True,False
cpd26831,True,True,True,False
cpd26832,True,True,True,False
cpd26833,True,True,True,False
cpd26834,False,False,False,False
cpd26835,False,False,False,False
cpd26836,True,True,True,False
cpd26837,True,True,False,False
cpd26838,True,True,True,False
cpd26839,False,False,False,False
cpd26840,True,True,True,False
cpd26841,False,False,False,False
cpd26842,True,True,False,False
cpd26843,True,True,False,False
cpd26844,True,True,True,False
cpd26845,True,True,False,False
cpd26846,True,True,False,False
cpd26847,True,True,False,False
cpd26848,False,False,False,False
cpd26849,False,False,False,False
cpd26850,False,False,False,False
cpd26851,True,True,False,False
cpd26852,False,False,True,False
cpd26853,False,False,False,False
cpd26854,True,True,True,False
cpd26855,False,False,False,False
cpd26856,False,False,False,False
cpd26857,False,False,False,False
cpd26858,True,True,True,False
cpd26859,True,True,True,False
cpd26860,True,True,True,False
cpd26861,True,True,True,False
cpd26862,True,True,False,False
cpd26863,False,False,False,False
cpd26864,True,True,True,False
cpd26865,True,True,True,False
cpd26866,False,False,False,False
cpd26867,True,True,True,False
cpd26868,True,True,False,False
cpd26869,True,True,True,False
cpd26870,True,True,True,False
cpd26871,False,False,False,False
cpd26872,True,True,True,False
cpd26873,False,False,False,False
cpd26874,False,False,False,False
cpd26875,True,True,True,False
cpd26876,True,True,False,False
cpd26877,False,False,True,False
cpd26878,False,False,False,False
cpd26879,True,True,True,False
cpd26880,True,True,True,False
cpd26881,True,True,True,False
cpd26882,True,True,True,False
cpd26883,True,True,False,False
cpd26884,False,False,False,False
cpd26885,False,False,False,False
cpd26886,False,False,False,False
cpd26887,False,False,False,False
cpd26888,False,False,False,False
cpd26889,False,False,False,False
cpd26890,False,False,False,False
cpd26891,False,False,False,False
cpd26892,False,False,False,False
cpd26893,False,False,False,False
cpd26894,False,False,False,False
cpd26895,False,False,False,False
cpd26896,False,False,False,False
cpd26897,False,False,False,False
cpd26898,False,False,False,False
cpd26899,False,False,False,False
cpd26900,False,False,False,False
cpd26901,False,False,False,False
cpd26902,False,False,False,False
cpd26903,False,False,False,False
cpd26904,False,False,False,False
cpd26905,False,False,False,False
cpd26906,False,False,False,False
cpd26907,False,False,False,False
cpd26908,False,False,False,False
cpd26909,False,False,False,False
cpd26910,False,False,False,False
cpd26911,False,False,False,False
cpd26912,False,False,False,False
cpd26913,False,False,False,False
cpd26914,False,False,False,False
cpd26915,False,False,False,False
cpd26916,False,False,False,False
cpd26917,False,False,False,False
cpd26918,True,True,False,False
cpd26919,True,True,False,False
cpd26920,True,True,True,False
cpd26921,True,True,True,False
cpd26922,True,True,True,False
cpd26923,False,False,False,False
cpd26924,False,False,False,False
cpd26925,False,False,False,False
cpd26926,False,False,False,False
cpd26927,False,False,False,False
cpd26928,False,False,False,False
cpd26929,False,False,False,False
cpd26930,False,False,False,False
cpd26931,False,False,False,False
cpd26932,True,True,True,False
cpd26933,False,False,False,False
cpd26934,False,False,False,False
cpd26935,False,False,False,False
cpd26936,False,False,False,False
cpd26937,False,False,False,False
cpd26938,False,False,False,False
cpd26939,False,False,False,False
cpd26940,False,False,False,False
cpd26941,False,False,False,False
cpd26942,False,False,False,False
cpd26943,False,False,False,False
cpd26944,False,False,False,False
cpd26945,False,False,False,False
cpd26946,False,False,False,False
cpd26947,False,False,False,False
cpd26948,False,False,False,False
cpd26949,False,False,False,False
cpd26950,False,False,False,False
cpd26951,False,False,False,False
cpd26952,True,True,False,False
cpd26953,False,False,False,False
cpd26954,False,False,False,False
cpd26955,False,False,False,False
cpd26956,False,False,False,False
cpd26957,False,False,False,False
cpd26958,False,False,False,False
cpd26959,False,False,False,False
cpd26960,False,False,False,False
cpd26961,False,False,False,False
cpd26962,False,False,False,False
cpd26963,False,False,False,False
cpd26964,False,False,False,False
cpd26965,False,False,False,False
cpd26966,True,True,True,False
cpd26967,True,True,True,False
cpd26968,False,False,False,False
cpd26969,True,True,True,False
cpd26970,True,True,True,False
cpd26971,False,False,False,False
cpd26972,True,True,False,False
cpd26973,False,False,False,False
cpd26974,False,False,False,False
cpd26975,False,False,False,False
cpd26976,False,False,False,False
cpd26977,False,False,False,False
cpd26978,False,False,False,False
cpd26979,False,False,False,False
cpd26980,False,False,False,False
cpd26981,False,False,False,False
