radius	group	feature_index	coefficient_kJ_per_mol	used_in_training	n_training_compounds	n_all_modelseed_compounds
2	[NH2+]=CC(=O)[O-]	28152	0	0	0	1
2	[NH2+]C(O)C(=O)[O-]	28153	0	0	0	1
2	[NH2+]CC(=O)C(=O)[O-]	28154	0	0	0	1
2	[NH2+]CC(=O)[O-]	28155	0	0	0	22
2	[NH2+]CC(O)CO	28156	0	0	0	22
2	[NH2+]CCC(=O)[O-]	28157	0	0	0	6
2	[NH2+]CCC=O	28158	0	0	0	3
2	[NH2+]CCC[NH2+]	28159	0	0	0	11
2	[NH2+]CCC[NH3+]	28160	0	0	0	15
2	[NH2+]CCCl	28161	0	0	0	2
2	[NH2+]CCO	28162	0	0	0	3
2	[NH2+]CCOP	28163	0	0	0	7
2	[NH2+]CCP(=O)([O-])O	28164	0	0	0	1
2	[NH2+]CCS	28165	0	0	0	1
2	[NH2+]CCS(=O)(=O)[O-]	28166	0	0	0	5
2	[NH2+]CCSP	28167	0	0	0	1
2	[NH2+]CP(=O)([O-])[O-]	28168	0	0	0	3
2	[NH2+]C[C@@H](O)CO	28169	0	0	0	2
2	[NH2+]C[C@H](O)CO	28170	0	0	0	5
2	[NH2+]C[C@H]([NH3+])C(=O)[O-]	28171	0	0	0	1
2	[NH2][Pt]([NH3+])([O])[O]	28172	0	0	0	1
2	[NH3+]	28173	-2.073547307	1	2	2
2	[NH3+]C(C(=O)[O-])C(=O)[O-]	28174	0	0	0	1
2	[NH3+]C(CCl)C(=O)[O-]	28175	0	0	0	1
2	[NH3+]C(CO)(CO)C(=O)[O-]	28176	1.782867149	1	1	1
2	[NH3+]C(CO)(CO)CO	28177	0	0	0	3
2	[NH3+]C(CO)C(=O)O	28178	0	0	0	1
2	[NH3+]C(CO)C(=O)[O-]	28179	0	0	0	6
2	[NH3+]C(CO)CO	28180	0	0	0	4
2	[NH3+]C(CO)P(=O)([O-])O	28181	0	0	0	1
2	[NH3+]C(CP)C(=O)[O-]	28182	0	0	0	2
2	[NH3+]C(CS)C(=O)[O-]	28183	0	0	0	7
2	[NH3+]C(C[S-])C(=O)[O-]	28184	0	0	0	1
2	[NH3+]C(C[Se])C(O)O	28185	0	0	0	1
2	[NH3+]C(P)COP	28186	0	0	0	1
2	[NH3+]C1(C(=O)[O-])CC1	28187	0	0	0	1
2	[NH3+]C1CC1	28188	0	0	0	1
2	[NH3+]CC(=O)CO	28189	0	0	0	1
2	[NH3+]CC(=O)O	28190	0	0	0	4
2	[NH3+]CC(=O)OP	28191	0	0	0	1
2	[NH3+]CC(=O)[O-]	28192	-7.943578812	1	1	2
2	[NH3+]CC(C[NH3+])CF	28193	0	0	0	1
2	[NH3+]CC(F)C(=O)[O-]	28194	0	0	0	1
2	[NH3+]CC(O)C[NH3+]	28195	0	0	0	1
2	[NH3+]CC=O	28196	0	0	0	1
2	[NH3+]CCBr	28197	0	0	0	1
2	[NH3+]CCC(=O)O	28198	0	0	0	1
2	[NH3+]CCC(=O)S	28199	0	0	0	1
2	[NH3+]CCC(=O)[O-]	28200	-1.390122368	1	1	1
2	[NH3+]CCC(O)(P)P	28201	0	0	0	1
2	[NH3+]CCC=O	28202	-4.161337792	1	1	1
2	[NH3+]CCCO	28203	0	0	0	2
2	[NH3+]CCCP	28204	0	0	0	3
2	[NH3+]CCCS	28205	0	0	0	3
2	[NH3+]CCC[N+]	28206	0	0	0	1
2	[NH3+]CCC[NH2+]	28207	0	0	0	17
2	[NH3+]CCC[NH3+]	28208	4.16133779	1	1	1
2	[NH3+]CCC[S+]	28209	0	0	0	2
2	[NH3+]CCC[Se+]	28210	0	0	0	1
2	[NH3+]CCCl	28211	0	0	0	1
2	[NH3+]CCO	28212	3.039869613	1	3	148
2	[NH3+]CCOP	28213	0	0	2	135
2	[NH3+]CCP	28214	2.360627341	1	1	3
2	[NH3+]CCP(=O)([O-])O	28215	2.360627338	1	1	3
2	[NH3+]CCS	28216	0	0	0	19
2	[NH3+]CCS(=O)(=O)[O-]	28217	0	0	0	1
2	[NH3+]CCS(=O)[O-]	28218	0	0	0	1
2	[NH3+]CCSP	28219	0	0	0	1
2	[NH3+]CCSS	28220	0	0	0	1
2	[NH3+]CC[As]	28221	0	0	0	1
2	[NH3+]CC[As](=O)([O-])O	28222	0	0	0	1
2	[NH3+]CC[Se]	28223	0	0	0	2
2	[NH3+]CC[Se][Se]	28224	0	0	0	1
2	[NH3+]CP	28225	0	0	0	1
2	[NH3+]CP(=O)([O-])[O-]	28226	0	0	0	1
2	[NH3+]CS	28227	0	0	0	1
2	[NH3+]CS(=O)(=O)[O-]	28228	0	0	0	1
2	[NH3+]C[C@H](O)CO	28229	0	0	0	1
2	[NH3+]C[C@H](O)P	28230	0	0	0	1
2	[NH3+]C[C@H](O)P(=O)([O-])O	28231	0	0	0	1
2	[NH3+][C@@H](C=O)C(=O)[O-]	28232	0	0	0	1
2	[NH3+][C@@H](CCl)C(=O)[O-]	28233	0	0	0	1
2	[NH3+][C@@H](CF)C(=O)[O-]	28234	0	0	0	1
2	[NH3+][C@@H](CO)C(=O)O	28235	0	0	0	1
2	[NH3+][C@@H](CO)C(=O)[O-]	28236	-4.645533775	1	5	82
2	[NH3+][C@@H](CO)CO	28237	0	0	0	1
2	[NH3+][C@@H](CS)C(=O)O	28238	0	0	0	1
2	[NH3+][C@@H](CS)C(=O)[O-]	28239	1.326340125	1	1	83
2	[NH3+][C@@H](C[S-])C(=O)O	28240	0	0	0	1
2	[NH3+][C@@H](C[S-])C(=O)[O-]	28241	2.822317291	1	1	1
2	[NH3+][C@@H](C[S])C(=O)[O-]	28242	0	0	0	2
2	[NH3+][C@@H](C[Se-])C(=O)[O-]	28243	0	0	0	2
2	[NH3+][C@@H](C[Se])C(=O)[O-]	28244	0	0	0	8
2	[NH3+][C@@H](S)C(=O)[O-]	28245	0	0	0	1
2	[NH3+][C@@H]1C(=O)N[C@@H]1S	28246	-1.014744643	1	2	2
2	[NH3+][C@H](CCl)C(=O)[O-]	28247	0	0	0	1
2	[NH3+][C@H](CO)C(=O)[O-]	28248	-1.782867149	1	1	7
2	[NH3+][C@H](CO)CO	28249	0	0	0	4
2	[NH3+][C@H](CS)C(=O)[O-]	28250	0	0	0	11
2	[NH3+][C@H](C[S-])C(=O)[O-]	28251	0	0	0	1
2	[NH3]~[Pt+2](~[NH3])([OH])[Cl]	28252	0	0	0	1
2	[NH4+]	28253	-41.56621976	1	1	12
2	[N]	28254	16.59144488	1	1	1
2	[N][Co+3]([O]N=O)([N])([N])([n])[N]	28255	0	0	0	1
2	[N][Co-3](<-[N])(<-[N])(<-[N])(<-[n])[OH]	28256	0	0	0	1
2	[N][Co-3]([OH])([N])([N])[NH+]	28257	0	0	0	1
2	[N][Cu]([Cl])([Cl])[S]	28258	0	0	0	2
2	[N][Cu]([Cl])([O])[S]	28259	0	0	0	1
2	[N][Cu]([Cl])([S])[S]	28260	0	0	0	1
2	[Na+]	28261	0	0	0	136
2	[NaH]	28262	0	0	0	10
2	[Na][O][As]	28263	0	0	0	1
2	[Nb]	28264	0	0	0	1
2	[Ni+2]	28265	0	0	0	3
2	[Ni]	28266	0	0	0	1
2	[O+]	28267	-27.18393529	1	1	2
2	[O-]	28268	0	0	0	1
2	[O-]C(O)=S	28269	0	0	0	1
2	[O-]P(O)(=S)[S-]	28270	0	0	0	1
2	[O-]P(O)(O)=S	28271	0	0	0	2
2	[O-]P([O-])(=S)OP	28272	0	0	0	2
2	[O-]P([O-])(O)=S	28273	0	0	0	4
2	[O-]P([O-])([O-])=[NH+]P	28274	0	0	0	4
2	[O-]P([O-])([O-])=[Se]	28275	0	0	0	1
2	[O-][As](O)(=S)[S-]	28276	0	0	0	1
2	[O-][As](O)O	28277	0	0	0	4
2	[O-][As](O)O[As]([O-])O	28278	0	0	0	1
2	[O-][As](O)[O]	28279	0	0	0	1
2	[O-][As](O)[O][Sb]([OH])[O]	28280	0	0	0	1
2	[O-][As](O[As])O[As]	28281	0	0	0	1
2	[O-][As](O[As])[O][Sb]	28282	0	0	0	1
2	[O-][As]([O])O[As]([O-])[O]	28283	0	0	0	1
2	[O-][Br+2]([O-])[O-]	28284	0	0	0	1
2	[O-][Cl+2]([O-])[O-]	28285	0	0	0	2
2	[O-][Cl+3]([O-])([O-])[O-]	28286	0	0	0	1
2	[O-][Cl+][O-]	28287	0	0	0	2
2	[O-][ClH+2][O-]	28288	0	0	0	1
2	[O-][I+2]([O-])[O-]	28289	0	0	0	2
2	[OH]	28290	0	0	0	1
2	[OH][Fe+3]([OH])([OH])[O]	28291	0	0	0	1
2	[OH][Fe+3]([OH])([OH])[O][Fe+3]	28292	0	0	0	1
2	[OH][Fe+3]([OH])([OH])[O][Fe+3]([O])([O])[O]	28293	0	0	0	1
2	[OH][Fe+3]([OH])([O])[O][Fe+3]([OH])([O])[O]	28294	0	0	0	1
2	[OH][Fe+3]([OH])([O])[O][Fe+3]([O])([O])[O]	28295	0	0	0	1
2	[OH][Fe+3]([OH])([O][Fe+3])[O][Fe+3]	28296	0	0	0	1
2	[OH][Fe+3]1([O][Fe+3])[O][Fe+3][O]1	28297	0	0	0	1
2	[OH][Sb]([OH])[OH]	28298	0	0	0	2
2	[OH][Sb]([O])[O]	28299	0	0	0	1
2	[OH][Sb]([O])[O][Sb]([OH])[O]	28300	0	0	0	1
2	[OH][Sb]([O][As])[O][As]	28301	0	0	0	1
2	[OH][Sb]([O][As])[O][Sb]	28302	0	0	0	1
2	[OH][Sb]([O][Sb]([OH])([O])([O])[O])([O])([O])[O]	28303	0	0	0	1
2	[OH][Sb]([O][Sb])[O][Sb]	28304	0	0	0	1
2	[O]	28305	0	0	0	3
2	[O]=[Cr](=[O])([O-])[O-]	28306	0	0	0	1
2	[O]=[Cr](=[O])([O-])[O]	28307	0	0	0	1
2	[O]=[Cr](=[O])([O-])[O][Cr]	28308	0	0	0	1
2	[O]=[Cr](=[O])([O-])[O][Cr](=[O])(=[O])[O-]	28309	0	0	0	1
2	[O]=[Fe][O-]	28310	0	0	0	1
2	[O]=[Mn]=[O]	28311	0	0	0	1
2	[O]=[Mo](=[O])([O-])([S])[S]	28312	0	0	0	2
2	[O]=[Mo](=[O])([O-])[O-]	28313	0	0	0	2
2	[O]=[Mo](=[O])([S])([S])[S]	28314	0	0	0	1
2	[O]=[Mo](=[O])([S])[S]	28315	0	0	0	4
2	[O]=[Mo](=[S])([S])[S]	28316	0	0	0	1
2	[O]=[Mo]([O-])(=[S])([S])[S]	28317	0	0	0	2
2	[O]=[Mo]([OH])([Se-])([S])[S]	28318	0	0	0	1
2	[O]=[Mo]([S])([S])([S])[S]	28319	0	0	0	2
2	[O]=[Sb]([O-])([OH])[OH]	28320	0	0	0	1
2	[O]=[Sb]([O])([O])[O]	28321	0	0	0	1
2	[O]=[Sb]([O][Sb](=[O])([O])[O])([O])[O]	28322	0	0	0	1
2	[O]=[U+2]=[O]	28323	0	0	0	1
2	[O]=[V](=[O])[O-]	28324	0	0	0	1
2	[O]=[V]([O-])([OH])[OH]	28325	0	0	0	1
2	[O]=[W](=[O])([O-])[O-]	28326	0	0	0	1
2	[O]=[W](=[O])([S])[S]	28327	0	0	0	1
2	[O]=[W]([S])([S])([S])[S]	28328	0	0	0	2
2	[O]N(O)O	28329	0	0	0	1
2	[O][Bi]([OH])[O]	28330	0	0	0	1
2	[O][Fe+3]([OH])([OH])[OH]	28331	0	0	0	1
2	[O][Fe+3]([OH])([OH])[O]	28332	0	0	0	1
2	[O][Fe+3]([OH])([OH])[O][Fe+3]([OH])([O])[O]	28333	0	0	0	1
2	[O][Fe+3]([OH])([OH])[O][Fe+3]([O])([O])[O]	28334	0	0	0	1
2	[O][Fe+3]([OH])([O])[O]	28335	0	0	0	1
2	[O][Fe+3]1([O])[O][Fe+3]([OH])([O])[O]1	28336	0	0	0	1
2	[O][Ru+10][O][Ru]	28337	0	0	0	1
2	[O][Sb]([OH])([O])([O])[O]	28338	0	0	0	1
2	[O][Sb]([OH])[O]	28339	0	0	0	3
2	[O][Sb]([OH])[O][Sb]([OH])[O]	28340	0	0	0	2
2	[PH]	28341	0	0	0	2
2	[Pb+2]	28342	0	0	0	5
2	[PbH2]	28343	0	0	0	1
2	[Pb]	28344	0	0	0	1
2	[Pd+2]	28345	0	0	0	1
2	[Pt+2]	28346	0	0	0	2
2	[Pt]	28347	0	0	0	1
2	[Pu]	28348	0	0	0	1
2	[Rb+]	28349	0	0	0	2
2	[Ru][O][Ru+10]	28350	0	0	0	1
2	[Ru][O][Ru+10][O][Ru]	28351	0	0	0	1
2	[S+]	28352	0	0	0	1
2	[S-]C(Cl)(Cl)Cl	28353	0	0	0	1
2	[SH-]	28354	5.762268409	1	1	3
2	[SH]1[Fe+]2[SH][Fe+]3[SH][Fe+]1[SH]23	28355	0	0	0	1
2	[SH]1[Fe]2[SH][Fe+]3[SH][Fe+]1[SH]23	28356	0	0	0	2
2	[SH]1[Fe]2[SH][Fe+]3[SH][Fe]1[SH]23	28357	0	0	0	2
2	[SH]1[Fe]2[SH][Fe]3[SH][Fe]1[SH]23	28358	0	0	0	2
2	[S]	28359	0	0	0	3
2	[S]1[Fe+][S][Fe+]1	28360	0	0	0	1
2	[S]1[Fe]2[S][Fe]3[S][Fe]1[SH]23	28361	0	0	0	1
2	[S]1[Fe][SH]2[Fe][S][Fe]12	28362	0	0	0	2
2	[S]1[Fe][S][Fe+]1	28363	0	0	0	1
2	[S]=[Nb]=[S]	28364	0	0	0	1
2	[S][Fe-]1([S])[S][Fe-]([S])([S])[S]1	28365	0	0	0	1
2	[S][Fe]1[S][Fe]([S])[SH]1	28366	0	0	0	1
2	[S][Fe]1[S][Fe][SH]1	28367	0	0	0	1
2	[Sb+5]	28368	0	0	0	1
2	[Sb]	28369	0	0	0	4
2	[Se+]	28370	0	0	0	1
2	[SeH-]	28371	0	0	0	4
2	[SeH]	28372	0	0	0	1
2	[Se]	28373	0	0	0	6
2	[Si-2]	28374	0	0	0	1
2	[Si]	28375	0	0	0	3
2	[Si]CCCl	28376	0	0	0	1
2	[Sn+2]	28377	0	0	0	1
2	[Sr+2]	28378	0	0	0	1
2	[TeH6+4]	28379	0	0	0	1
2	[Te]	28380	0	0	0	4
2	[Ti+2]	28381	0	0	0	1
2	[Ti+3]	28382	0	0	0	1
2	[TlH2+]	28383	0	0	0	3
2	[U+2]	28384	0	0	0	1
2	[V+5]	28385	0	0	0	1
2	[V]	28386	0	0	0	2
2	[W+6]	28387	0	0	0	1
2	[W]	28388	0	0	0	2
2	[Xe]	28389	0	0	0	1
2	[Zn+2]	28390	0	0	0	6
2	[c-][C@H](O)[C@](CC)(OC)[C@@H](C)C	28391	0	0	0	1
2	[c-][C@H](O[C@@H](C)O)C	28392	0	0	0	1
2	[c][Hg][Cl]	28393	0	0	0	5
2	[c][Hg][OH]	28394	0	0	0	1
2	[c][Hg][O]C(C)=O	28395	0	0	0	1
2	[c][Sn]([c])([Cl])[c](cc)cc	28396	0	0	0	1
2	[c][Sn]([c])([OH])[c](cc)cc	28397	0	0	0	1
2	[c][Sn]([c])([O])[c](cc)cc	28398	0	0	0	1
2	[c][Sn]([c])([c])[Cl]	28399	0	0	0	1
2	[c][Sn]([c])([c])[OH]	28400	0	0	0	1
2	[c][Sn]([c])([c])[O]C(C)=O	28401	0	0	0	1
2	[c]c(N)n	28402	0	0	0	2
2	[c]c(N)nc(=O)n	28403	0	0	0	2
2	[c]ccc(S)c	28404	0	0	0	2
2	[c]cccc	28405	0	0	0	6
2	[c]ccco	28406	0	0	0	1
2	[c]cn([C@@H](C)O)c(=O)n	28407	0	0	0	2
2	[n+]CC(=O)[O-]	28408	0	0	0	1
2	[n+]COC[n+]	28409	0	0	0	1
2	[n+]c(C(O)CO)s	28410	0	0	0	1
2	[n-]c(=O)[nH+]	28411	0	0	0	4
2	[n-]c(=O)[nH]	28412	-16.59831671	1	1	2
2	[n-]c(=O)n	28413	0	0	0	10
2	[n-]c(=O)o	28414	0	0	0	2
2	[n-]c(=S)s	28415	0	0	0	1
2	[n-]c(N)[nH+]	28416	0	0	0	1
2	[n-]c([O-])[nH+]	28417	0	0	0	1
2	[n-]nnc(=S)n	28418	0	0	0	1
2	[nH]c(=O)[nH+]	28419	0	0	0	4
2	[nH]c(=O)[nH]	28420	-0.0142021204	1	1	24
2	[nH]c(=O)[nH]c(=O)[nH]	28421	0	0	0	1
2	[nH]c(=O)c([O-])c(O)[nH+]	28422	0	0	0	1
2	[nH]c(=O)n	28423	-5.604045689	1	1	41
2	[nH]c(=O)o	28424	0	0	0	2
2	[nH]c(=O)s	28425	0	0	0	1
2	[nH]c(=S)[nH]	28426	0	0	0	1
2	[nH]c(=S)n	28427	0	0	0	1
2	[nH]c(O)[nH+]	28428	0	0	0	1
2	[nH]c(O)cc(=O)n	28429	0	0	0	1
2	[nH]c([O-])[nH+]	28430	0	0	0	2
2	[nH]ccc(=O)n	28431	0	0	0	1
2	[nH]ccc(=O)o	28432	0	0	0	1
2	[nH]cnc(=S)n	28433	0	0	0	1
2	[n][Co-3]([OH])([N])([NH+])([NH+])[NH+]	28434	0	0	0	1
2	[n][Fe+3](<-[nH])([OH])([n])~[nH]	28435	0	0	0	1
2	[n][Fe-2]([O][Fe-2]([n])([n])([n])[N+])([n])([n])[N+]	28436	0	0	0	1
2	[n][Fe]([Cl])[n]	28437	0	0	0	1
2	c-[n+](c)c(cc)c(c)n	28438	0	0	0	1
2	c-[n+](n)n(-c(c)c)nc	28439	0	0	0	5
2	c-c([n+])c(=O)[nH]c	28440	0	0	0	2
2	c-c([n+])c(C)c(c)c	28441	0	0	0	2
2	c-c([n+])c(O)c(O)c	28442	0	0	0	1
2	c-c([n+])c([O-])c([O-])c	28443	0	0	0	1
2	c-c([n+])c(cc)c(c)c	28444	0	0	0	3
2	c-c([n+])cc(c)c	28445	0	0	0	9
2	c-c([n+])ccc	28446	0	0	0	2
2	c-c([n-])[nH+]c(=O)[nH]	28447	0	0	0	1
2	c-c([n-])c(O)[nH]c	28448	0	0	0	1
2	c-c([n-])c(O)n(C)c	28449	0	0	0	1
2	c-c([n-])c([O-])[nH]c	28450	0	0	0	1
2	c-c([n-])nc(=O)[nH]	28451	0	0	0	1
2	c-c([n-])nnn	28452	0	0	0	8
2	c-c([nH+])[n-]c(N)[nH+]	28453	0	0	0	1
2	c-c([nH+])[nH]c(=O)n	28454	0	0	0	1
2	c-c([nH+])c(=O)nc	28455	0	0	0	1
2	c-c([nH+])c(C)c([O-])c	28456	0	0	0	1
2	c-c([nH+])n(C)c(=O)[nH]	28457	0	0	0	2
2	c-c([nH+])n(C)c(=O)n	28458	0	0	0	1
2	c-c([nH+])n([C@@H](C)O)c(=O)[nH]	28459	0	0	0	1
2	c-c([nH+])nc[n-]	28460	0	0	0	1
2	c-c([nH])[nH+]cn	28461	0	0	0	1
2	c-c([nH])c(-c(c)c)nc	28462	0	0	0	1
2	c-c([nH])c(Br)c(=O)n	28463	0	0	0	1
2	c-c([nH])c(Br)c(Br)c	28464	0	0	0	2
2	c-c([nH])c(Cl)cc	28465	0	0	0	1
2	c-c([nH])c(O)[n-]c	28466	0	0	0	1
2	c-c([nH])c(O)[nH+]c	28467	0	0	0	1
2	c-c([nH])c([O-])[nH+]c	28468	0	0	0	1
2	c-c([nH])c(c(=O)c)-c(c)n	28469	0	0	0	5
2	c-c([nH])c(c(c)c)CC	28470	0	0	0	2
2	c-c([nH])c(n(c)-c)CC	28471	0	0	0	1
2	c-c([nH])cc(=O)c	28472	0	0	0	1
2	c-c([nH])cc(C)c	28473	0	0	0	2
2	c-c([nH])cc(O)c	28474	0	0	0	3
2	c-c([nH])cc(c)c	28475	0	0	0	6
2	c-c([nH])ccc	28476	0	0	0	4
2	c-c([nH])cn(c)-c	28477	0	0	0	9
2	c-c([nH])css	28478	0	0	0	14
2	c-c([nH])nc(=O)[nH]	28479	0	0	0	4
2	c-c([nH])nc(=O)c	28480	0	0	0	1
2	c-c([nH])nc(Cl)c	28481	0	0	0	1
2	c-c([nH])nc(N)n	28482	0	0	0	1
2	c-c([nH])nc(c)c	28483	0	0	0	5
2	c-c([nH])ncn	28484	0	0	0	3
2	c-c([nH])nnc	28485	0	0	0	1
2	c-c([o+])c(OC)cc	28486	0	0	0	1
2	c-c([o+])ccc	28487	0	0	0	3
2	c-c(c)[n+](C)n(C)c	28488	0	0	0	1
2	c-c(c)[n+](CC)c(c)c	28489	0	0	0	3
2	c-c(c)[n+]([O-])c(c)c	28490	0	0	0	3
2	c-c(c)[n+]([O-])cc	28491	0	0	0	1
2	c-c(c)[n+](cc)CC	28492	0	0	0	12
2	c-c(c)[n-]c(=O)[nH+]	28493	0	0	0	3
2	c-c(c)[nH+]c(C)c	28494	0	0	0	1
2	c-c(c)[nH+]cc	28495	0	0	0	1
2	c-c(c)[nH]c(=O)[nH+]	28496	0	0	0	2
2	c-c(c)[nH]c(=O)c	28497	0	0	0	14
2	c-c(c)[nH]c(=O)n	28498	0	0	0	1
2	c-c(c)[nH]c(Br)c	28499	0	0	0	2
2	c-c(c)[nH]c(C)c	28500	0	0	0	14
2	c-c(c)[nH]c(N)n	28501	0	0	0	1
2	c-c(c)[nH]c(S)n	28502	0	0	0	1
2	c-c(c)[nH]c(c)c	28503	0	0	0	14
2	c-c(c)[nH]cc	28504	0	0	0	4
2	c-c(c)[o+]c(c)c	28505	0	0	0	4
2	c-c(c)c(-c(c)c)c(C)[nH]	28506	0	0	0	2
2	c-c(c)c(-c(c)c)c(c)c	28507	0	0	0	4
2	c-c(c)c(-c(c)c)cc	28508	0	0	0	9
2	c-c(c)c(-c(c)c)n(C)c	28509	0	0	0	1
2	c-c(c)c(-c(c)c)n[nH]	28510	0	0	0	1
2	c-c(c)c(-c(c)c)nc	28511	0	0	0	3
2	c-c(c)c(-c(c)c)no	28512	0	0	0	2
2	c-c(c)c(-c(c)c)sc	28513	0	0	0	1
2	c-c(c)c(-c(c)o)cc	28514	0	0	0	4
2	c-c(c)c(-c(n)[n-])cc	28515	0	0	0	8
2	c-c(c)c(-c(n)n)cc	28516	0	0	0	5
2	c-c(c)c(/C=C)c(C)n	28517	0	0	0	3
2	c-c(c)c(/C=C)cc	28518	0	0	0	1
2	c-c(c)c(/C=C)n(C)c	28519	0	0	0	2
2	c-c(c)c(=O)[nH]c	28520	-4.306579773	1	1	18
2	c-c(c)c(=O)c(-c)c	28521	0	0	0	1
2	c-c(c)c(=O)c(C)c	28522	0	0	0	1
2	c-c(c)c(=O)c(O)c	28523	0	0	0	2
2	c-c(c)c(=O)c([O-])c	28524	0	0	0	2
2	c-c(c)c(=O)c(c)=c	28525	0	0	0	1
2	c-c(c)c(=O)c(c)C	28526	0	0	0	1
2	c-c(c)c(=O)c(c)O	28527	0	0	0	1
2	c-c(c)c(=O)c(c)c	28528	0	0	0	94
2	c-c(c)c(=O)cc	28529	0	0	0	99
2	c-c(c)c(=O)nc	28530	0	0	0	1
2	c-c(c)c(=O)oc	28531	0	0	0	8
2	c-c(c)c(C#N)c(Cl)n	28532	0	0	0	1
2	c-c(c)c(C#N)c[nH]	28533	0	0	0	2
2	c-c(c)c(C(=O)O)c(C)c	28534	0	0	0	1
2	c-c(c)c(C(=O)O)c(O)c	28535	0	0	0	2
2	c-c(c)c(C(=O)O)cc	28536	0	0	0	4
2	c-c(c)c(C(=O)[O-])[nH]c	28537	0	0	0	4
2	c-c(c)c(C(=O)[O-])c(Cl)c	28538	0	0	0	1
2	c-c(c)c(C(=O)[O-])cc	28539	0	0	0	5
2	c-c(c)c(C(N)=O)c(C)n	28540	0	0	0	1
2	c-c(c)c(C(N)=O)cc	28541	0	0	0	2
2	c-c(c)c(C)[n-]c	28542	0	0	0	2
2	c-c(c)c(C)[nH+]c	28543	0	0	0	1
2	c-c(c)c(C)c(C)c	28544	0	0	0	2
2	c-c(c)c(C)c(C)n	28545	0	0	0	1
2	c-c(c)c(C)c(c)c	28546	0	0	0	4
2	c-c(c)c(C)cc	28547	0	0	0	15
2	c-c(c)c(C)on	28548	0	0	0	2
2	c-c(c)c(C=O)cc	28549	0	0	0	3
2	c-c(c)c(CC)[nH+]c	28550	0	0	0	1
2	c-c(c)c(CC)[nH]n	28551	0	0	0	1
2	c-c(c)c(CC)c(=O)c	28552	0	0	0	1
2	c-c(c)c(CC)c(c)c	28553	0	0	0	2
2	c-c(c)c(CC)cc	28554	0	0	0	1
2	c-c(c)c(CN)cc	28555	0	0	0	1
2	c-c(c)c(CO)c(C)n	28556	0	0	0	1
2	c-c(c)c(CO)cc	28557	0	0	0	2
2	c-c(c)c(CO)co	28558	0	0	0	2
2	c-c(c)c(Cl)c(Cl)c	28559	0	0	0	39
2	c-c(c)c(Cl)c([O-])c	28560	0	0	0	1
2	c-c(c)c(Cl)c[nH]	28561	0	0	0	4
2	c-c(c)c(Cl)cc	28562	0	0	0	48
2	c-c(c)c(F)cc	28563	0	0	0	7
2	c-c(c)c(N)c(-c)n	28564	0	0	0	1
2	c-c(c)c(N)c(Cl)c	28565	0	0	0	2
2	c-c(c)c(N)cc	28566	0	0	0	2
2	c-c(c)c(N)nc	28567	0	0	0	3
2	c-c(c)c(N=N)c(c)-c	28568	0	0	0	1
2	c-c(c)c(N=N)c(c)C	28569	0	0	0	1
2	c-c(c)c(N=O)c(Cl)c	28570	0	0	0	1
2	c-c(c)c(NC)cc	28571	0	0	0	1
2	c-c(c)c(NO)c(Cl)c	28572	0	0	0	1
2	c-c(c)c(O)[nH]c	28573	0	0	0	1
2	c-c(c)c(O)c(Br)c	28574	0	0	0	5
2	c-c(c)c(O)c(C)c	28575	0	0	0	10
2	c-c(c)c(O)c(Cl)c	28576	0	0	0	3
2	c-c(c)c(O)c(O)c	28577	0	0	0	66
2	c-c(c)c(O)c([O-])c	28578	0	0	0	3
2	c-c(c)c(O)c(c)=c	28579	0	0	0	1
2	c-c(c)c(O)c(c)C	28580	0	0	0	17
2	c-c(c)c(O)c(c)O	28581	0	0	0	1
2	c-c(c)c(O)c(c)c	28582	0	0	0	13
2	c-c(c)c(O)cc	28583	0	0	0	99
2	c-c(c)c(OC)c(Br)c	28584	0	0	0	1
2	c-c(c)c(OC)c(C)c	28585	0	0	0	1
2	c-c(c)c(OC)c(O)c	28586	0	0	0	36
2	c-c(c)c(OC)c(c)C	28587	0	0	0	2
2	c-c(c)c(OC)c(c)O	28588	0	0	0	7
2	c-c(c)c(OC)c(c)c	28589	0	0	0	3
2	c-c(c)c(OC)c(c)n	28590	0	0	0	1
2	c-c(c)c(OC)cc	28591	0	0	0	109
2	c-c(c)c(OP)c(Br)c	28592	0	0	0	1
2	c-c(c)c(S(=O)(=O)[O-])cc	28593	0	0	0	2
2	c-c(c)c(S(=O)[O-])cc	28594	0	0	0	1
2	c-c(c)c(S([N-])(=O)=O)n(C)n	28595	0	0	0	1
2	c-c(c)c([C@H](C)O)cc	28596	0	0	0	1
2	c-c(c)c([N+](=O)[O-])c(Cl)c	28597	0	0	0	1
2	c-c(c)c([N+](=O)[O-])cc	28598	0	0	0	1
2	c-c(c)c([O-])c(=O)[nH]	28599	0	0	0	3
2	c-c(c)c([O-])c(Br)c	28600	0	0	0	1
2	c-c(c)c([O-])c(C)c	28601	0	0	0	1
2	c-c(c)c([O-])c(Cl)c	28602	0	0	0	6
2	c-c(c)c([O-])c(O)c	28603	0	0	0	18
2	c-c(c)c([O-])c(c)c	28604	0	0	0	5
2	c-c(c)c([O-])cc	28605	0	0	0	10
2	c-c(c)c([nH]c)-c(c)o	28606	0	0	0	5
2	c-c(c)c([nH]c)c(c)c	28607	0	0	0	4
2	c-c(c)c(c(=O)c)-c(c)c	28608	0	0	0	2
2	c-c(c)c(c(=O)c)c(c)c	28609	0	0	0	1
