rxn	name	status	is_transport	is_obsolete	stored_reversibility	equation	definition	ec	ec_class	n_ec	dg_gc	dg_eq	dg_dgp	n_sources	n_kegg_alias	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	n_kegg_with_dg	n_kegg_no_dg	kegg_spread_kcal	n_sub	n_prod	n_participants	sum_abs_coeff	max_abs_coeff	n_elements	elements	has_S	has_P	has_N	has_halogen	has_metal	has_Se	n_generic_formula	n_missing_formula	n_missing_smiles	all_have_smiles	max_carbon	max_mass	max_heavy_atoms	total_rings	total_arom_rings	cofactors	n_cofactors	cof_acp	cof_adp	cof_amp	cof_atp	cof_co2	cof_coa	cof_cytc_ox	cof_cytc_red	cof_fad	cof_fadh2	cof_fdx_ox	cof_fdx_red	cof_fmn	cof_fmnh2	cof_gln	cof_glu	cof_gsh	cof_gssg	cof_h	cof_h2o	cof_h2o2	cof_menaquinol8	cof_menaquinone8	cof_mthf	cof_nad	cof_nadh	cof_nadp	cof_nadph	cof_nh3	cof_o2	cof_pi	cof_ppi	cof_pydx5p	cof_sah	cof_sam	cof_thf	cof_ubiquinol8	cof_ubiquinone8	g_acetal	d_acetal	g_aldehyde	d_aldehyde	g_alkene	d_alkene	g_alkyne	d_alkyne	g_amide	d_amide	g_aromatic_c	d_aromatic_c	g_aromatic_n	d_aromatic_n	g_carboxylate	d_carboxylate	g_disulfide	d_disulfide	g_epoxide	d_epoxide	g_ester	d_ester	g_ether	d_ether	g_guanidine	d_guanidine	g_halide	d_halide	g_hydroxyl	d_hydroxyl	g_imine	d_imine	g_ketone	d_ketone	g_nitrile	d_nitrile	g_nitro	d_nitro	g_phosphate	d_phosphate	g_phosphoanhydride	d_phosphoanhydride	g_primary_amine	d_primary_amine	g_quaternary_n	d_quaternary_n	g_sulfate_ester	d_sulfate_ester	g_sulfonate	d_sulfonate	g_thioester	d_thioester	g_thiol	d_thiol	n_groups_changed	diff_gc_eq	diff_gc_dgp	diff_eq_dgp	dg_range3	dg_mean3	max_abs_pairdiff	eq_worst_tier	eq_all_tier1	eq_stereo_blind	eq_mnx_collision	net_proton	d_charge_sq	eq_uncertainty	eq_sentinel	diff	absdiff
rxn15510	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase	OK	0	0	=	(1) cpd00003[0] + (1) cpd19043[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd19044[0]	(1) NAD[0] + (1) (S)-3-Hydroxyisobutyrate[0] <=> (1) NADH[0] + (1) H+[0] + (1) (S)-Methylmalonate semialdehyde[0]	1.1.1.31;1.1.1.35	1	2	5.2200	4.8900	5.2500	3	1	R05066	R05066	1	2	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.0000	1.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	0.3300	-0.0300	-0.3600	0.3600	5.1200	0.3600	1	1	0	0	1.0000	4.0000	0.2419	0	-0.3600	0.3600
rxn15511	(S)-2-Acetolactate methylmutase	OK	0	0	=	(1) cpd19047[0] <=> (1) cpd02569[0]	(1) (S)-2-Acetolactate[0] <=> (1) 2-Oxo-3-hydroxyisovalerate[0]	1.1.1.86;5.4.99.3	1;5	2	2.4600	0.0000	6.6900	3	1	R05071	R05071	1	11	1	0	0.0000	1	1	2	2.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	5	132.0000	9	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	2.4600	-4.2300	-6.6900	6.6900	3.0500	6.6900	1	1	0	0	0.0000	0.0000	0.0000	0	-6.6900	6.6900
rxn15519	R05128	OK	0	0	<	(1) cpd00011[0] + (1) cpd19105[0] <= (1) cpd00067[0] + (1) cpd00218[0] + (1) cpd03691[0]	(1) CO2[0] + (1) (-)-Anabasine[0] <= (1) H+[0] + (1) Niacin[0] + (1) Piperideine[0]		none	0	-0.1100	9.1700	0.5900	3	1	R05128	R05128	1	2	1	0	0.0000	2	3	5	5.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	10	162.0000	12	4	2	co2;h	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	2.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-9.2800	-0.7000	8.5800	9.2800	3.2167	9.2800	1	1	0	0	1.0000	2.0000	1.4302	0	8.5800	8.5800
rxn15525	lacto-N-tetraose lacto-N-biosylhydrolase	OK	0	0	=	(1) cpd00001[0] + (1) cpd03807[0] <=> (1) cpd01354[0] + (1) cpd03808[0]	(1) H2O[0] + (1) Lacto-N-tetraose[0] <=> (1) beta-Lactose[0] + (1) Lacto-N-biose[0]	3.2.1.140	3	1	-3.1100	-2.6000	2.8800	3	1	R05166	R05166	1	3	1	0	0.0000	2	2	4	4.0000	1.0000	4	C;H;N;O	0	0	1	0	0	0	0	0	0	1	26	707.0000	48	8	0	h2o	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	28.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-0.5100	-5.9900	-5.4800	5.9900	-0.9433	5.9900	1	1	0	0	0.0000	0.0000	0.8928	0	-5.4800	5.4800
rxn15537	beta-D-galactopyranosyl-(1->3)-N-acetyl-D-hexosamine:phosphate galactosyltransferase	OK	0	0	=	(1) cpd00009[0] + (1) cpd03808[0] <=> (1) cpd00348[0] + (1) cpd02416[0]	(1) Phosphate[0] + (1) Lacto-N-biose[0] <=> (1) D-Galactose 1-phosphate[0] + (1) N-Acetyl-beta-D-glucosamine[0]	2.4.1.211	2	1	-10.3300	1.8200	9.5800	3	2	R05326	R05326;R06057	1	2	1	1	0.0000	2	2	4	4.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	14	383.0000	26	4	0	pi	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	15.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-12.1500	-19.9100	-7.7600	19.9100	0.3567	19.9100	1	1	0	0	0.0000	0.0000	0.5031	0	-7.7600	7.7600
rxn15539	methylmalonyl-CoA carboxy-lyase	OK	0	0	>	(1) cpd00067[0] + (1) cpd00891[0] => (1) cpd00011[0] + (1) cpd00086[0]	(1) H+[0] + (1) L-methylmalonyl-CoA[0] => (1) CO2[0] + (1) Propionyl-CoA[0]	4.1.1.41;4.1.1.9;4.1.1.M5	4	3	-3.0900	-4.1500	-6.7300	3	1	R05373	R05373	1	2	1	0	0.0000	2	2	4	4.0000	1.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	25	863.0000	55	6	4	co2;h	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	10.0000	0.0000	8.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	1	1.0600	3.6400	2.5800	3.6400	-4.6567	3.6400	1	1	0	0	-1.0000	-10.0000	1.2646	0	2.5800	2.5800
rxn15545	sn-Glycerol-1-phosphate:NAD 2-oxidoreductase	OK	0	0	=	(1) cpd00003[0] + (1) cpd16494[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00095[0]	(1) NAD[0] + (1) DL-Glyceryl 1-phosphate[0] <=> (1) NADH[0] + (1) H+[0] + (1) Glycerone-phosphate[0]	1.1.1.261	1	1	3.7600	4.1300	4.4600	3	1	R05679	R05679	1	1	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	663.0000	44	10	5	h;nad;nadh	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	-1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-0.3700	-0.7000	-0.3300	0.7000	4.1167	0.7000	1	1	0	0	1.0000	4.0000	0.3588	0	-0.3300	0.3300
rxn15546	sn-Glycerol-1-phosphate:NADP 2-oxidoreductase	OK	0	0	=	(1) cpd00006[0] + (1) cpd16494[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00095[0]	(1) NADP[0] + (1) DL-Glyceryl 1-phosphate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Glycerone-phosphate[0]	1.1.1.261	1	1	3.7600	4.1300	3.8800	3	1	R05680	R05680	1	1	1	0	0.0000	2	3	5	5.0000	1.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	21	742.0000	48	10	5	h;nadp;nadph	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	2.0000	0.0000	15.0000	-5.0000	9.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	-1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	2.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5	-0.3700	-0.1200	0.2500	0.3700	3.9233	0.3700	1	1	0	0	1.0000	8.0000	0.3631	0	0.2500	0.2500
rxn15547	Mannitol:oxygen oxidoreductase (cyclizing)	OK	0	0	>	(1) cpd00007[0] + (1) cpd00314[0] => (1) cpd00025[0] + (1) cpd19009[0]	(1) O2[0] + (1) D-Mannitol[0] => (1) H2O2[0] + (1) alpha-D-Mannose[0]	1.1.3.40	1	1	-28.8100	-28.9500	-28.6900	3	1	R05698	R05698	1	3	1	0	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	182.0000	12	1	0	h2o2;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	11.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	0.1400	-0.1200	-0.2600	0.2600	-28.8167	0.2600	1	1	0	0	0.0000	0.0000	1.1014	0	-0.2600	0.2600
rxn15548	Mannitol:oxygen oxidoreductase (cyclizing)	OK	0	0	>	(1) cpd00007[0] + (1) cpd00314[0] => (1) cpd00025[0] + (1) cpd01490[0]	(1) O2[0] + (1) D-Mannitol[0] => (1) H2O2[0] + (1) beta-D-Mannose[0]	1.1.3.40	1	1	-28.8100	-28.9500	-28.6900	3	1	R05698	R05698	1	3	1	0	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	6	182.0000	12	1	0	h2o2;o2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	11.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	0.1400	-0.1200	-0.2600	0.2600	-28.8167	0.2600	1	1	0	0	0.0000	0.0000	1.1014	0	-0.2600	0.2600
rxn15550	trehalose 6-phosphate:phosphate b-D-glucosyltransferase	OK	0	0	<	(1) cpd00009[0] + (1) cpd00523[0] <= (1) cpd00501[0] + (1) cpd19006[0]	(1) Phosphate[0] + (1) Trehalose 6-phosphate[0] <= (1) beta-D-Glucose 1-phosphate[0] + (1) alpha-D-Glucose 6-phosphate[0]	2.4.1.216	2	1	-10.3300	5.3600	4.4900	3	2	R05767	R05767;R06044	1	2	1	1	0.0000	2	2	4	4.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	12	421.0000	27	4	0	pi	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	15.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-15.6900	-14.8200	0.8700	15.6900	-0.1600	15.6900	1	1	0	0	0.0000	0.0000	0.8490	0	0.8700	0.8700
rxn15552	4-hydroxyphenylpyruvate:oxygen oxidoreductase (decarboxylating)	OK	0	0	>	(1) cpd00007[0] + (1) cpd00868[0] => (1) cpd00011[0] + (1) cpd03170[0]	(1) O2[0] + (1) p-hydroxyphenylpyruvate[0] => (1) CO2[0] + (1) (R)-4-Hydroxymandelate[0]	1.13.11.46	1	1	-108.2800	-120.2700	-98.2900	3	1	R05778	R05778	1	2	1	0	0.0000	2	2	4	4.0000	1.0000	3	C;H;O	0	0	0	0	0	0	0	0	0	1	9	179.0000	13	2	2	co2;o2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	1.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	11.9900	-9.9900	-21.9800	21.9800	-108.9467	21.9800	1	1	0	0	0.0000	0.0000	1.5040	0	-21.9800	21.9800
rxn15560	maltose:phosphate 1-beta-D-glucosyltransferase	OK	0	1	<	(1) cpd00009[0] + (1) cpd00179[0] <= (1) cpd00501[0] + (1) cpd19001[0]	(1) Phosphate[0] + (1) Maltose[0] <= (1) beta-D-Glucose 1-phosphate[0] + (1) alpha-D-Glucose[0]	2.4.1.8	2	1	-10.3300	2.8300	3.6000	3	2	R01555	R01555;R06040	1	112	1	1	0.0000	2	2	4	4.0000	1.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	12	342.0000	23	4	0	pi	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	-1.0000	0.0000	0.0000	0.0000	0.0000	17.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2	-13.1600	-13.9300	-0.7700	13.9300	-1.3000	13.9300	1	1	0	0	0.0000	0.0000	0.6432	0	-0.7700	0.7700
rxn15568	alpha-D-glucose-1-phosphate:alpha-D-glucose-1-phosphate 4-alpha-D-glucosyltransferase	OK	0	1	>	(1) cpd00001[0] + (2) cpd00089[0] => (2) cpd00009[0] + (1) cpd00179[0]	(1) H2O[0] + (2) Glucose-1-phosphate[0] => (2) Phosphate[0] + (1) Maltose[0]	2.4.1.139	2	1	17.5500	-6.2500	-5.1200	3	2	R00957	R00957;R06061	1	4	1	1	0.0000	2	2	4	6.0000	2.0000	4	C;H;O;P	0	1	0	0	0	0	0	0	0	1	12	342.0000	23	3	0	h2o;pi	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	1.0000	0.0000	0.0000	0.0000	0.0000	16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1	23.8000	22.6700	-1.1300	23.8000	2.0600	23.8000	1	1	0	0	0.0000	0.0000	0.6802	0	-1.1300	1.1300
rxn15614	R06448	OK	0	0	>	(7) cpd00005[0] + (15) cpd00067[0] + (2) cpd00070[0] + (5) cpd01675[0] + (1) cpd18009[0] => (3) cpd00001[0] + (7) cpd00006[0] + (8) cpd00010[0] + (8) cpd00011[0] + (1) cpd08797[0]	(7) NADPH[0] + (15) H+[0] + (2) Malonyl-CoA[0] + (5) Methylmalonyl-CoA[0] + (1) Ethylmalonyl-CoA[0] => (3) H2O[0] + (7) NADP[0] + (8) CoA[0] + (8) CO2[0] + (1) Tylactone[0]		none	0		-61.9600	-107.4600	2	1	R06448	R06448	1	2	1	0	0.0000	5	5	10	57.0000	15.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	26	863.0000	56	23	13	co2;coa;h;h2o;nadp;nadph	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	16.0000	-12.0000	0.0000	0.0000	46.0000	0.0000	185.0000	35.0000	127.0000	7.0000	8.0000	-8.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	45.0000	1.0000	0.0000	0.0000	0.0000	0.0000	76.0000	2.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	90.0000	0.0000	30.0000	0.0000	30.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	-8.0000	8.0000	8.0000	10			45.5000				1	1	0	0	-15.0000	-136.0000	8.0276	0	45.5000	45.5000
rxn15615	R06448	OK	0	0	>	(7) cpd00005[0] + (15) cpd00067[0] + (2) cpd00070[0] + (5) cpd00891[0] + (1) cpd18009[0] => (3) cpd00001[0] + (7) cpd00006[0] + (8) cpd00010[0] + (8) cpd00011[0] + (1) cpd08797[0]	(7) NADPH[0] + (15) H+[0] + (2) Malonyl-CoA[0] + (5) L-methylmalonyl-CoA[0] + (1) Ethylmalonyl-CoA[0] => (3) H2O[0] + (7) NADP[0] + (8) CoA[0] + (8) CO2[0] + (1) Tylactone[0]		none	0		-51.6300	-107.4600	2	1	R06448	R06448	1	2	1	0	0.0000	5	5	10	57.0000	15.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	26	863.0000	56	23	13	co2;coa;h;h2o;nadp;nadph	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	16.0000	-12.0000	0.0000	0.0000	46.0000	0.0000	185.0000	35.0000	127.0000	7.0000	8.0000	-8.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	45.0000	1.0000	0.0000	0.0000	0.0000	0.0000	76.0000	2.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	90.0000	0.0000	30.0000	0.0000	30.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	-8.0000	8.0000	8.0000	10			55.8300				1	1	0	0	-15.0000	-136.0000	7.9804	0	55.8300	55.8300
rxn15616	R06449	OK	0	0	>	(3) cpd00005[0] + (3) cpd00007[0] + (3) cpd00067[0] + (1) cpd08798[0] => (4) cpd00001[0] + (3) cpd00006[0] + (1) cpd08799[0]	(3) NADPH[0] + (3) O2[0] + (3) H+[0] + (1) 5-O-beta-D-Mycaminosyltylactone[0] => (4) H2O[0] + (3) NADP[0] + (1) 5-O-beta-D-Mycaminosyltylonolide[0]		none	0		-292.8800	-198.9800	2	1	R06449	R06449	1	2	1	0	0.0000	4	3	7	18.0000	4.0000	5	C;H;N;O;P	0	1	1	0	0	0	0	0	0	1	31	742.0000	48	14	5	h;h2o;nadp;nadph;o2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2.0000	0.0000	1.0000	1.0000	10.0000	-6.0000	0.0000	0.0000	6.0000	0.0000	45.0000	15.0000	27.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	18.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.0000	0.0000	6.0000	0.0000	6.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5			-93.9000				1	1	0	0	-3.0000	-24.0000	2.2731	0	-93.9000	93.9000
rxn15617	R06453	OK	0	0	>	(6) cpd00005[0] + (13) cpd00067[0] + (1) cpd00070[0] + (6) cpd00891[0] => (1) cpd00001[0] + (6) cpd00006[0] + (7) cpd00010[0] + (7) cpd00011[0] + (1) cpd08786[0]	(6) NADPH[0] + (13) H+[0] + (1) Malonyl-CoA[0] + (6) L-methylmalonyl-CoA[0] => (1) H2O[0] + (6) NADP[0] + (7) CoA[0] + (7) CO2[0] + (1) 8,8a-Deoxyoleandolide[0]		none	0		-35.4900	-80.3700	2	1	R06453	R06453	1	3	1	0	0.0000	4	5	9	48.0000	13.0000	6	C;H;N;O;P;S	1	1	1	0	0	0	0	0	0	1	25	863.0000	55	20	11	co2;coa;h;h2o;nadp;nadph	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	12.0000	-12.0000	0.0000	0.0000	40.0000	0.0000	160.0000	30.0000	110.0000	6.0000	7.0000	-7.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	39.0000	1.0000	0.0000	0.0000	0.0000	0.0000	67.0000	3.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	78.0000	0.0000	26.0000	0.0000	26.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	-7.0000	7.0000	7.0000	10			44.8800				1	1	0	0	-13.0000	-118.0000	7.4460	0	44.8800	44.8800
