rxn	name	ec	status	equation	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	dg_range3	n_participants	sum_abs_coeff	max_mass	max_carbon	elements	cofactors	n_kegg_with_dg	kegg_spread_kcal	all_have_smiles	n_generic_formula	total_rings	total_arom_rings	n_groups_changed	is_transport
rxn00300	GTP 7,8-8,9-dihydrolase (diphosphate-forming)	3.5.4.25	OK	(3) cpd00001[0] + (1) cpd00038[0] => (1) cpd00012[0] + (1) cpd00047[0] + (3) cpd00067[0] + (1) cpd00957[0]	(3) H2O[0] + (1) GTP[0] => (1) PPi[0] + (1) Formate[0] + (3) H+[0] + (1) 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone[0]	-37.590	-16.790	-4.370	33.220	33.220	6	10.000	520.000	10	C;H;N;O;P	h;h2o;ppi	1	0.000	1	0	5	3	5	0
rxn32287	GTP-CYCLOHYDRO-II-RXN.d	3.5.4.25	OK	(3) cpd00001[0] + (1) cpd00038[0] => (1) cpd00012[0] + (1) cpd00047[0] + (3) cpd00067[0] + (1) cpd00957[0]	(3) H2O[0] + (1) GTP[0] => (1) PPi[0] + (1) Formate[0] + (3) H+[0] + (1) 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone[0]	-37.590	-16.790	-4.370	33.220	33.220	6	10.000	520.000	10	C;H;N;O;P	h;h2o;ppi	1	0.000	1	0	5	3	5	0
rxn40220	tryprostatin A,NADPH:oxygen oxidoreductase	1.14.21.10	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd31225[0] => (2) cpd00001[0] + (1) cpd00006[0] + (1) cpd31223[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Tryprostatin A[0] => (2) H2O[0] + (1) NADP[0] + (1) Fumitremorgin C[0]	-79.980	-113.190	-108.300	33.210	33.210	7	8.000	742.000	22	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	19	9	3	0
rxn02603	Testololactone lactonohydrolase	3.1.1.37	OK	(1) cpd00001[0] + (1) cpd02850[0] <=> (1) cpd00067[0] + (1) cpd01136[0]	(1) H2O[0] + (1) Testololactone[0] <=> (1) H+[0] + (1) Testolate[0]	3.740	28.670	-4.520	33.190	33.190	4	4.000	319.000	19	C;H;O	h;h2o	1	0.000	1	0	7	0	4	0
rxn16423	L-phenylalanine,NADPH:oxygen oxidoreductase (N-hydroxylating)	1.14.13.124	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00066[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd20960[0]	(1) NADPH[0] + (1) O2[0] + (1) L-Phenylalanine[0] => (1) H2O[0] + (1) NADP[0] + (1) N-Hydroxy-L-phenylalanine[0]	-90.630	-57.450	-59.480	33.180	33.180	6	6.000	742.000	21	C;H;N;O;P	h2o;nadp;nadph;o2	1	0.000	1	0	12	7	4	0
rxn19945	formononetin,NADPH:oxygen oxidoreductase (2'-hydroxylating)	1.14.13.53;1.14.13.89	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00639[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01868[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Formononetin[0] => (1) H2O[0] + (1) NADP[0] + (1) 2'-Hydroformononetin[0]	-95.830	-106.010	-72.840	33.170	33.170	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	16	11	4	0
rxn19944	formononetin,NADPH:oxygen oxidoreductase (2'-hydroxylating)	1.14.13.53;1.14.13.89	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00639[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01868[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Formononetin[0] => (1) H2O[0] + (1) NADP[0] + (1) 2'-Hydroformononetin[0]	-95.830	-106.010	-72.840	33.170	33.170	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	16	11	4	0
rxn04415	formononetin,NADPH:oxygen oxidoreductase (2'-hydroxylating)	1.14.13.53;1.14.13.89	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00639[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01868[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Formononetin[0] => (1) H2O[0] + (1) NADP[0] + (1) 2'-Hydroformononetin[0]	-95.830	-106.010	-72.840	33.170	33.170	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	16	11	4	0
rxn01261	nicotinate:NADP+ 6-oxidoreductase (hydroxylating)	1.17.1.5	OK	(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00218[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00752[0]	(1) H2O[0] + (1) NADP[0] + (1) Niacin[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 6-Hydroxynicotinate[0]	14.170	6.510	39.680	33.170	33.170	6	6.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph	1	0.000	1	0	12	7	3	0
rxn04458	formononetin,NADPH:oxygen oxidoreductase (2'-hydroxylating)	1.14.13.89	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd07097[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01638[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Daidzein[0] => (1) H2O[0] + (1) NADP[0] + (1) 2'-Hydroxydaidzein[0]	-95.830	-105.990	-72.830	33.160	33.160	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	16	11	4	0
rxn28295	RXN-4501.v	1.14.13.89	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd07097[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01638[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Daidzein[0] => (1) H2O[0] + (1) NADP[0] + (1) 2'-Hydroxydaidzein[0]	-95.830	-105.990	-72.830	33.160	33.160	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	16	11	4	0
rxn33483	formononetin,NADPH:oxygen oxidoreductase (2'-hydroxylating)	1.14.13.89	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd07097[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01638[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Daidzein[0] => (1) H2O[0] + (1) NADP[0] + (1) 2'-Hydroxydaidzein[0]	-95.830	-105.990	-72.830	33.160	33.160	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	16	11	4	0
rxn23877	RXN-3765.n	1.14.13.53	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd07408[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd30751[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Pseudobaptigenin[0] => (1) H2O[0] + (1) NADP[0] + (1) 2',7-Dihydroxy-4',5'-methylenedioxyisoflavone[0]	-95.830	-105.980	-72.830	33.150	33.150	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	18	11	4	0
rxn04416	biochanin A,NADPH:oxygen oxidoreductase (2'-hydroxylating)	1.14.13.89	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00606[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd08917[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Biochanin A[0] => (1) H2O[0] + (1) NADP[0] + (1) Dehydroferreirin[0]	-95.830	-105.980	-72.830	33.150	33.150	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	16	11	4	0
rxn23878	RXN-3765.r	1.14.13.53	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd07408[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd30751[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Pseudobaptigenin[0] => (1) H2O[0] + (1) NADP[0] + (1) 2',7-Dihydroxy-4',5'-methylenedioxyisoflavone[0]	-95.830	-105.980	-72.830	33.150	33.150	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	18	11	4	0
rxn07656	R07866		OK	(1) cpd15040[0] => (1) cpd15041[0]	(1) 9,10-EOT[0] => (1) 10-OPDA[0]	-53.370	-25.440	-20.260	33.110	33.110	2	2.000	291.000	18	C;H;O		1	0.000	1	0	2	0	4	0
rxn01194	(3S,4R)-3,4-dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate:NAD+ oxidoreductase	1.3.1.53	OK	(1) cpd00003[0] + (1) cpd03759[0] => (1) cpd00004[0] + (1) cpd00011[0] + (1) cpd00197[0]	(1) NAD[0] + (1) Terephthalate-1,2-cis-dihydrodiol[0] => (1) NADH[0] + (1) CO2[0] + (1) Protocatechuate[0]	-12.520	-16.110	16.970	33.080	33.080	5	5.000	663.000	21	C;H;N;O;P	co2;nad;nadh	1	0.000	1	0	12	6	3	0
rxn07514	aniline dioxygenase	1.14.-.-	CI:-2	(1) cpd00007[0] + (3) cpd00067[0] + (1) cpd00245[0] => (1) cpd00013[0] + (1) cpd00077[0]	(1) O2[0] + (3) H+[0] + (1) Aniline[0] => (1) NH3[0] + (1) Catechol[0]	-77.320	-95.670	-62.610	33.060	33.060	5	7.000	110.000	6	C;H;N;O	h;nh3;o2	1	0.000	1	0	2	2	3	0
rxn07472	1-hydroxy-2-naphthoate:oxygen 1,2-oxidoreductase (decyclizing)	1.13.11.38	OK	(1) cpd00007[0] + (1) cpd02045[0] => (1) cpd00067[0] + (1) cpd14870[0]	(1) O2[0] + (1) 1-Hydroxy-2-naphthoate[0] => (1) H+[0] + (1) cis-2'-Carboxybenzalpyruvate[0]	-71.570	-71.030	-104.030	33.000	33.000	4	4.000	218.000	11	C;H;O	h;o2	1	0.000	1	0	3	3	5	0
rxn02482	1-Hydroxy-2-naphthoate:oxygen 1,2-oxidoreductase (decyclizing)	1.13.11.38	OK	(1) cpd00007[0] + (1) cpd02045[0] => (1) cpd00067[0] + (1) cpd00937[0]	(1) O2[0] + (1) 1-Hydroxy-2-naphthoate[0] => (1) H+[0] + (1) trans-2'-Carboxybenzalpyruvate[0]	-71.570	-71.030	-104.030	33.000	33.000	4	4.000	218.000	11	C;H;O	h;o2	1	0.000	1	0	3	3	5	0
rxn23757	RXN-2.c		OK	(1) cpd00087[0] + (1) cpd04073[0] <=> (1) cpd00197[0] + (1) cpd00345[0]	(1) Tetrahydrofolate[0] + (1) Vanillate[0] <=> (1) Protocatechuate[0] + (1) 5-Methyltetrahydrofolate[0]	-2.380	3.400	30.540	32.920	32.920	4	4.000	457.000	20	C;H;N;O	mthf;thf	1	0.000	1	0	8	6	2	0
rxn16130	syringate:tetrahydrofolate N-methyltransferase	2.1.1.-	OK	(1) cpd00087[0] + (1) cpd07719[0] <=> (1) cpd00345[0] + (1) cpd03335[0]	(1) Tetrahydrofolate[0] + (1) Syringic acid[0] <=> (1) 5-Methyltetrahydrofolate[0] + (1) 3-O-Methylgallate[0]	-2.380	3.410	30.540	32.920	32.920	4	4.000	457.000	20	C;H;N;O	mthf;thf	1	0.000	1	0	8	6	2	0
rxn16131	3-O-methylgallate:tetrahydrofolate N-methyltransferase	2.1.1.-	OK	(1) cpd00087[0] + (1) cpd03335[0] <=> (1) cpd00345[0] + (1) cpd01020[0]	(1) Tetrahydrofolate[0] + (1) 3-O-Methylgallate[0] <=> (1) 5-Methyltetrahydrofolate[0] + (1) Gallate[0]	-2.380	3.400	30.530	32.910	32.910	4	4.000	457.000	20	C;H;N;O	mthf;thf	1	0.000	1	0	8	6	2	0
rxn23260	eugenol synthase	1.1.1.318	OK	(1) cpd00006[0] + (1) cpd00029[0] + (1) cpd07339[0] <= (1) cpd00005[0] + (1) cpd21458[0]	(1) NADP[0] + (1) Acetate[0] + (1) Eugenol[0] <= (1) NADPH[0] + (1) Coniferyl acetate[0]	15.720	21.190	-11.720	32.910	32.910	5	5.000	742.000	21	C;H;N;O;P	nadp;nadph	1	0.000	1	0	12	7	6	0
rxn07534	UDP-glucose:isoflavone 7-O-beta-D-glucosyltransferase	2.4.1.170	OK	(1) cpd00026[0] + (1) cpd00067[0] + (1) cpd07097[0] <=> (1) cpd00014[0] + (1) cpd07105[0]	(1) UDP-glucose[0] + (1) H+[0] + (1) Daidzein[0] <=> (1) UDP[0] + (1) Daidzin[0]	-0.870	3.830	-29.030	32.860	32.860	5	5.000	564.000	21	C;H;N;O;P	h	1	0.000	1	0	12	8	1	0
rxn07543	UDP-glucose:isoflavone 7-O-beta-D-glucosyltransferase	2.4.1.170	OK	(1) cpd00026[0] + (1) cpd00067[0] + (1) cpd00639[0] <=> (1) cpd00014[0] + (1) cpd07395[0]	(1) UDP-glucose[0] + (1) H+[0] + (1) Formononetin[0] <=> (1) UDP[0] + (1) Ononin[0]	-0.870	3.820	-29.040	32.860	32.860	5	5.000	564.000	22	C;H;N;O;P	h	1	0.000	1	0	12	8	1	0
rxn11653	R05418	1.14.13.-	CI:-1	(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd04375[0] => (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00040[0] + (1) cpd04376[0]	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) 2,4,5-Trichlorophenoxyacetic acid[0] => (1) H2O[0] + (1) NAD[0] + (1) Glyoxalate[0] + (1) 2,4,5-Trichlorophenol[0]	-95.510	-112.080	-79.240	32.840	32.840	8	8.000	663.000	21	C;Cl;H;N;O;P	h;h2o;nad;nadh;o2	1	0.000	1	0	12	7	6	0
rxn33019	3'-Phosphoadenylylsulfate:quercetin 3-sulfotransferase	2.8.2.25	CI:2	(1) cpd00044[0] + (1) cpd00313[0] <=> (1) cpd00045[0] + (3) cpd00067[0] + (1) cpd00471[0]	(1) 3-phosphoadenylylsulfate[0] + (1) Quercetin[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (3) H+[0] + (1) Quercetin 3-sulfate[0]	-33.090	-29.420	-0.320	32.770	32.770	5	7.000	504.000	15	C;H;N;O;P;S	h	1	0.000	1	0	12	10	1	0
rxn01558	3'-Phosphoadenylylsulfate:quercetin 3-sulfotransferase	2.8.2.25	CI:2	(1) cpd00044[0] + (1) cpd00313[0] <=> (1) cpd00045[0] + (3) cpd00067[0] + (1) cpd00471[0]	(1) 3-phosphoadenylylsulfate[0] + (1) Quercetin[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (3) H+[0] + (1) Quercetin 3-sulfate[0]	-33.090	-29.420	-0.320	32.770	32.770	5	7.000	504.000	15	C;H;N;O;P;S	h	1	0.000	1	0	12	10	1	0
rxn04482	R06633		OK	(1) cpd00050[0] + (1) cpd02043[0] <=> (1) cpd01270[0] + (1) cpd02259[0]	(1) FMN[0] + (1) (S)-4-Hydroxymandelate[0] <=> (1) FMNH2[0] + (1) 4-Hydroxybenzoylformate[0]	-14.180	0.200	-32.500	32.700	32.700	4	4.000	457.000	17	C;H;N;O;P	fmn;fmnh2	1	0.000	1	0	8	6	6	0
rxn21635	pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)	4.3.3.6	OK	(1) cpd00053[0] + (1) cpd00101[0] + (1) cpd00102[0] => (3) cpd00001[0] + (1) cpd00009[0] + (1) cpd00016[0] + (1) cpd00023[0] + (1) cpd00067[0]	(1) L-Glutamine[0] + (1) ribose-5-phosphate[0] + (1) Glyceraldehyde3-phosphate[0] => (3) H2O[0] + (1) Phosphate[0] + (1) Pyridoxal phosphate[0] + (1) L-Glutamate[0] + (1) H+[0]	-42.690	-71.080	-75.380	32.690	32.690	8	10.000	246.000	8	C;H;N;O;P	gln;glu;h;h2o;pi;pydx5p	1	0.000	1	0	2	1	7	0
rxn04666	R06851	1.14.13.-	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00415[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01822[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Quinol[0] => (1) H2O[0] + (1) NADP[0] + (1) Hydroxyquinol[0]	-95.830	-105.960	-73.310	32.650	32.650	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	12	7	4	0
rxn03211	(R)-reticuline:NADP+ oxidoreductase	1.5.1.27	OK	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd03680[0] => (1) cpd00006[0] + (1) cpd03083[0]	(1) NADPH[0] + (1) H+[0] + (1) 1,2-Dehydroreticuline[0] => (1) NADP[0] + (1) (R)-Reticuline[0]	11.290	-21.350	-1.310	32.640	32.640	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	16	9	4	0
rxn04695	R06886	1.3.-.-	OK	(1) cpd00007[0] + (1) cpd09483[0] => (1) cpd00484[0] + (1) cpd07586[0]	(1) O2[0] + (1) 4,4'-Dihydroxy-alpha-methylstilbene[0] => (1) p-Hydroxybenzaldehyde[0] + (1) 4'-Hydroxyacetophenone[0]	-84.680	-89.060	-56.460	32.600	32.600	4	4.000	226.000	15	C;H;O	o2	1	0.000	1	0	4	4	3	0
rxn11588	Acetyl-CoA:N-hydroxyarylamine O-acetyltransferase	2.3.1.118	OK	(1) cpd00022[0] + (1) cpd01763[0] => (1) cpd00010[0] + (1) cpd16306[0]	(1) Acetyl-CoA[0] + (1) N-Hydroxyarylamine[0] => (1) CoA[0] + (1) N-(Acetyloxy)benzenamine[0]	-3.610	-36.150	-18.120	32.540	32.540	4	4.000	806.000	23	C;H;N;O;P;S	coa	1	0.000	1	0	8	6	2	0
rxn15873	S-adenosyl-L-methionine:dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose N-methyltransferase (dTDP-D-forosamine-forming)	2.1.1.-;2.1.1.324	OK	(2) cpd00017[0] + (1) cpd18016[0] <=> (2) cpd00019[0] + (2) cpd00067[0] + (1) cpd18017[0]	(2) S-Adenosyl-L-methionine[0] + (1) dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) dTDP-D-forosamine[0]	-23.570	-1.480	8.840	32.410	32.410	5	8.000	399.000	18	C;H;N;O;P;S	h;sah;sam	1	0.000	1	0	12	6	0	0
rxn32483	4-hydroxyphenylpyruvate dioxygenase	1.13.11.27	OK	(1) cpd00007[0] + (1) cpd00868[0] => (1) cpd00011[0] + (1) cpd00426[0]	(1) O2[0] + (1) p-hydroxyphenylpyruvate[0] => (1) CO2[0] + (1) Homogentisate[0]	-109.720	-131.160	-98.790	32.370	32.370	4	4.000	179.000	9	C;H;O	co2;o2	1	0.000	1	0	2	2	2	0
rxn32486	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN.d	1.13.11.27	OK	(1) cpd00007[0] + (1) cpd00868[0] => (1) cpd00011[0] + (1) cpd00426[0]	(1) O2[0] + (1) p-hydroxyphenylpyruvate[0] => (1) CO2[0] + (1) Homogentisate[0]	-109.720	-131.160	-98.790	32.370	32.370	4	4.000	179.000	9	C;H;O	co2;o2	1	0.000	1	0	2	2	2	0
rxn37995	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN.e	1.13.11.27	OK	(1) cpd00007[0] + (1) cpd00868[0] => (1) cpd00011[0] + (1) cpd00426[0]	(1) O2[0] + (1) p-hydroxyphenylpyruvate[0] => (1) CO2[0] + (1) Homogentisate[0]	-109.720	-131.160	-98.790	32.370	32.370	4	4.000	179.000	9	C;H;O	co2;o2	1	0.000	1	0	2	2	2	0
rxn01827	4-Hydroxyphenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)	1.13.11.27	OK	(1) cpd00007[0] + (1) cpd00868[0] => (1) cpd00011[0] + (1) cpd00426[0]	(1) O2[0] + (1) p-hydroxyphenylpyruvate[0] => (1) CO2[0] + (1) Homogentisate[0]	-109.720	-131.160	-98.790	32.370	32.370	4	4.000	179.000	9	C;H;O	co2;o2	1	0.000	1	0	2	2	2	0
rxn19142	allene-oxide cyclase	5.3.99.6	OK	(1) cpd02846[0] => (1) cpd00903[0]	(1) 12,13(S)-EOT[0] => (1) 12-OPDA[0]	-53.370	-25.440	-21.020	32.350	32.350	2	2.000	291.000	18	C;H;O		1	0.000	1	0	2	0	4	0
rxn02442	(9Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoate isomerase	5.3.99.6	OK	(1) cpd02846[0] => (1) cpd00903[0]	(1) 12,13(S)-EOT[0] => (1) 12-OPDA[0]	-53.370	-25.440	-21.020	32.350	32.350	2	2.000	291.000	18	C;H;O		1	0.000	1	0	2	0	4	0
rxn05144	Pyridoxal 5-phosphate synthase		OK	(1) cpd00053[0] + (1) cpd00102[0] + (1) cpd00171[0] => (3) cpd00001[0] + (1) cpd00009[0] + (1) cpd00016[0] + (1) cpd00023[0] + (1) cpd00067[0]	(1) L-Glutamine[0] + (1) Glyceraldehyde3-phosphate[0] + (1) D-Ribulose5-phosphate[0] => (3) H2O[0] + (1) Phosphate[0] + (1) Pyridoxal phosphate[0] + (1) L-Glutamate[0] + (1) H+[0]	-43.310	-72.120	-75.630	32.320	32.320	8	10.000	246.000	8	C;H;N;O;P	gln;glu;h;h2o;pi;pydx5p	1	0.000	1	0	1	1	6	0
rxn39736		2.3.1.246	OK	(4) cpd00067[0] + (4) cpd00070[0] => (1) cpd00001[0] + (3) cpd00010[0] + (4) cpd00011[0] + (1) cpd09095[0]	(4) H+[0] + (4) Malonyl-CoA[0] => (1) H2O[0] + (3) CoA[0] + (4) CO2[0] + (1) 3,5-Dihydroxyphenylacetyl-CoA[0]	-16.860	-33.420	-1.140	32.280	32.280	6	17.000	914.000	29	C;H;N;O;P;S	co2;coa;h;h2o	1	0.000	1	0	10	7	5	0
rxn11970	serotonin O-methyltransferase	2.1.1.-	OK	(1) cpd00345[0] + (1) cpd00579[0] <=> (1) cpd00087[0] + (1) cpd03370[0]	(1) 5-Methyltetrahydrofolate[0] + (1) Serotonin[0] <=> (1) Tetrahydrofolate[0] + (1) 5-MeOT[0]	2.380	-3.410	-29.900	32.280	32.280	4	4.000	457.000	20	C;H;N;O	mthf;thf	1	0.000	1	0	10	8	2	0
rxn11972	R02962		CI:-1	(1) cpd00612[0] => (1) cpd03330[0]	(1) Dopaquinone[0] => (1) Leucodopachrome[0]	-3.370	-15.060	17.180	32.240	32.240	2	2.000	195.000	9	C;H;N;O		1	0.000	1	0	3	1	4	0
rxn04589	R06773		CI:1	(1) cpd09214[0] + (1) cpd09224[0] <=> (1) cpd00297[0] + (1) cpd09215[0]	(1) Chlorobiocic acid[0] + (1) dTDP-5-dimethyl-L-lyxose[0] <=> (1) dTDP[0] + (1) Novclobiocin 105[0]	-10.400	4.210	-27.980	32.190	32.190	4	4.000	574.000	28	C;Cl;H;N;O;P		1	0.000	1	0	12	8	2	0
rxn08352	R08210	1.17.1.2	OK	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd08615[0] => (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00202[0]	(1) NADH[0] + (1) H+[0] + (1) 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate[0] => (1) H2O[0] + (1) NAD[0] + (1) DMAPP[0]	-16.200	-15.670	15.910	32.110	32.110	6	6.000	663.000	21	C;H;N;O;P	h;h2o;nad;nadh	1	0.000	1	0	10	5	4	0
rxn20471	(1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate hydrolyase (2-succinylbenzoate-forming)	4.2.1.113	OK	(1) cpd03451[0] => (1) cpd00001[0] + (1) cpd01772[0]	(1) SHCHC[0] => (1) H2O[0] + (1) Succinylbenzoate[0]	-25.060	-9.470	6.890	31.950	31.950	3	3.000	238.000	11	C;H;O	h2o	1	0.000	1	0	2	1	3	0
rxn07515	R07701	1.13.11.-	OK	(1) cpd00007[0] + (1) cpd14923[0] => (1) cpd00067[0] + (1) cpd14929[0]	(1) O2[0] + (1) 1,2-Anthracenediol[0] => (1) H+[0] + (1) 4-(3-Hydroxy-2-naphthyl)-2-oxobut-3-enoic acid[0]	-71.570	-70.680	-102.630	31.950	31.950	4	4.000	241.000	14	C;H;O	h;o2	1	0.000	1	0	5	5	5	0
rxn04535	S-adenosyl-L-methionine:tetracenomycin-E O-methyltransferase	2.1.1.-	MI:C:1/H:3|CI:1	(1) cpd09123[0] <= (1) cpd09124[0]	(1) Tetracenomycin E[0] <= (1) Tetracenomycin A2[0]	4.150	35.880	19.210	31.730	31.730	2	2.000	422.000	23	C;H;O		1	0.000	1	0	8	6	3	0
rxn04545	R06713		MI:C:1/H:3|CI:1	(1) cpd09122[0] <= (1) cpd09131[0]	(1) Tetracenomycin B3[0] <= (1) Tetracenomycin B2[0]	4.150	35.880	19.200	31.730	31.730	2	2.000	408.000	22	C;H;O		1	0.000	1	0	8	6	3	0
rxn16053	S-adenosyl-L-methionine:4-amino-anhydrotetracycline N-methyltransferase	2.1.1.-	OK	(2) cpd00017[0] + (1) cpd04057[0] <=> (2) cpd00019[0] + (2) cpd00067[0] + (1) cpd01820[0]	(2) S-Adenosyl-L-methionine[0] + (1) 4-Dedimethyl-6-dehydro-anhydrotetracycline[0] <=> (2) S-Adenosyl-homocysteine[0] + (2) H+[0] + (1) Anhydrotetracycline[0]	-23.570	-3.110	8.160	31.730	31.730	5	8.000	426.000	22	C;H;N;O;S	h;sah;sam	1	0.000	1	0	14	8	0	0
rxn04674	R06859	2.1.1.163	OK	(1) cpd00017[0] + (1) cpd09410[0] => (1) cpd00019[0] + (1) cpd00067[0] + (1) cpd01401[0]	(1) S-Adenosyl-L-methionine[0] + (1) Demethylphylloquinone[0] => (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Vitamin K1[0]	-19.420	-11.070	12.280	31.700	31.700	5	5.000	450.000	31	C;H;N;O;S	h;sah;sam	1	0.000	1	0	10	6	0	0
rxn02509	2-methyl-3-phytyl-1,4-naphthoquinone:oxidized-dithiothreitol oxidoreductase	1.1.4.1	OK	(1) cpd00001[0] + (1) cpd00823[0] + (1) cpd01401[0] <=> (1) cpd00228[0] + (1) cpd03477[0]	(1) H2O[0] + (1) Oxidized dithiothreitol[0] + (1) Vitamin K1[0] <=> (1) Dithiothreitol[0] + (1) Vitamin K1 oxide[0]	0.840	32.510	19.340	31.670	31.670	5	5.000	466.000	31	C;H;O;S	h2o	1	0.000	1	0	6	2	5	0
rxn16054	R09192		OK	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd19562[0] <=> (1) cpd00006[0] + (1) cpd04028[0]	(1) NADPH[0] + (1) H+[0] + (1) 5a,11a-Dehydrooxytetracycline[0] <=> (1) NADP[0] + (1) Oxytetracycline[0]	-7.990	23.650	7.670	31.640	31.640	5	5.000	742.000	22	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	18	7	5	0
