rxn	name	ec	status	equation	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	dg_range3	n_participants	sum_abs_coeff	max_mass	max_carbon	elements	cofactors	n_kegg_with_dg	kegg_spread_kcal	all_have_smiles	n_generic_formula	total_rings	total_arom_rings	n_groups_changed	is_transport
rxn32991	RXN-6622.d	3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-;3.4.13.18	OK	(1) cpd00001[0] + (1) cpd01017[0] <=> (1) cpd00033[0] + (1) cpd00084[0]	(1) H2O[0] + (1) Cys-Gly[0] <=> (1) Glycine[0] + (1) L-Cysteine[0]	-0.460	1.770	1.320	2.230	2.230	4	4.000	178.000	5	C;H;N;O;S	h2o	1	0.000	1	0	0	0	3	0
rxn32989	Membrane alanine aminopeptidase	3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-;3.4.13.18	OK	(1) cpd00001[0] + (1) cpd01017[0] <=> (1) cpd00033[0] + (1) cpd00084[0]	(1) H2O[0] + (1) Cys-Gly[0] <=> (1) Glycine[0] + (1) L-Cysteine[0]	-0.460	1.770	1.320	2.230	2.230	4	4.000	178.000	5	C;H;N;O;S	h2o	1	0.000	1	0	0	0	3	0
rxn01757	L-cysteate:2-oxoglutarate aminotransferase	2.6.1.1	OK	(1) cpd00024[0] + (1) cpd00395[0] <=> (1) cpd00023[0] + (1) cpd03285[0]	(1) 2-Oxoglutarate[0] + (1) L-Cysteate[0] <=> (1) L-Glutamate[0] + (1) 3-Sulfopyruvate[0]	0.000	-2.230	-2.210	2.230	2.230	4	4.000	168.000	5	C;H;N;O;S	glu	1	0.000	1	0	0	0	0	0
rxn00650	L-cysteinylglycine dipeptidase	3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-;3.4.13.18	OK	(1) cpd00001[0] + (1) cpd01017[0] <=> (1) cpd00033[0] + (1) cpd00084[0]	(1) H2O[0] + (1) Cys-Gly[0] <=> (1) Glycine[0] + (1) L-Cysteine[0]	-0.460	1.770	1.320	2.230	2.230	4	4.000	178.000	5	C;H;N;O;S	h2o	1	0.000	1	0	0	0	3	0
rxn28201	RXN-11737.d	2.6.1.1	OK	(1) cpd00024[0] + (1) cpd00395[0] <=> (1) cpd00023[0] + (1) cpd03285[0]	(1) 2-Oxoglutarate[0] + (1) L-Cysteate[0] <=> (1) L-Glutamate[0] + (1) 3-Sulfopyruvate[0]	0.000	-2.230	-2.210	2.230	2.230	4	4.000	168.000	5	C;H;N;O;S	glu	1	0.000	1	0	0	0	0	0
rxn03861	(S)-3-Hydroxybutanoyl-CoA:NADP+ oxidoreductase	1.1.1.157;1.1.1.36	OK	(1) cpd00006[0] + (1) cpd03043[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00279[0]	(1) NADP[0] + (1) 3-Hydroxybutanoyl-CoA[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Acetoacetyl-CoA[0]	3.760	4.300	2.070	2.230	2.230	5	5.000	850.000	25	C;H;N;O;P;S	h;nadp;nadph	1	0.000	1	0	16	9	5	0
rxn28202	RXN-11737.m	2.6.1.1	OK	(1) cpd00024[0] + (1) cpd00395[0] <=> (1) cpd00023[0] + (1) cpd03285[0]	(1) 2-Oxoglutarate[0] + (1) L-Cysteate[0] <=> (1) L-Glutamate[0] + (1) 3-Sulfopyruvate[0]	0.000	-2.230	-2.210	2.230	2.230	4	4.000	168.000	5	C;H;N;O;S	glu	1	0.000	1	0	0	0	0	0
rxn30878	RXN-6622	3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-;3.4.13.18	OK	(1) cpd00001[0] + (1) cpd01017[0] <=> (1) cpd00033[0] + (1) cpd00084[0]	(1) H2O[0] + (1) Cys-Gly[0] <=> (1) Glycine[0] + (1) L-Cysteine[0]	-0.460	1.770	1.320	2.230	2.230	4	4.000	178.000	5	C;H;N;O;S	h2o	1	0.000	1	0	0	0	3	0
rxn03113	(15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate:NADP+ 15-oxidoreductase	1.1.1.232	OK	(1) cpd00006[0] + (1) cpd02890[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd02786[0]	(1) NADP[0] + (1) 15(S)-HETE[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 15-OxoETE[0]	2.210	4.440	2.770	2.230	2.230	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	10	5	5	0
rxn06304	S-Adenosyl-L-methionine:nocardicin-E 3-amino-3-carboxypropyltransferase	2.5.1.38	OK	(1) cpd00017[0] + (1) cpd11944[0] <=> (1) cpd00067[0] + (1) cpd00147[0] + (1) cpd00687[0]	(1) S-Adenosyl-L-methionine[0] + (1) Nocardicin E[0] <=> (1) H+[0] + (1) 5-Methylthioadenosine[0] + (1) Isonocardicin A[0]	-4.360	-2.600	-2.130	2.230	2.230	5	5.000	499.000	23	C;H;N;O;S	h;sam	1	0.000	1	0	12	8	2	0
rxn03112	(15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate:NAD+ 15-oxidoreductase	1.1.1.232	OK	(1) cpd00003[0] + (1) cpd02890[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd02786[0]	(1) NAD[0] + (1) 15(S)-HETE[0] <=> (1) NADH[0] + (1) H+[0] + (1) 15-OxoETE[0]	2.210	4.440	3.360	2.230	2.230	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn25235	geranylhydroquinone,NADPH:oxygen oxidoreductase (3''-hydroxylating)	1.14.13.116	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd07679[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd19402[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Geranylhy droquinone[0] => (1) H2O[0] + (1) NADP[0] + (1) 3''-Hydroxy-geranylhydroquinone[0]	-92.580	-94.130	-94.820	2.240	2.240	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	12	7	4	0
rxn11900	R08390	1.14.14.1	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd00577[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd16477[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Tretin M[0] => (1) H2O[0] + (1) NADP[0] + (1) all-trans-18-Hydroxyretinoic acid[0]	-92.580	-94.130	-94.820	2.240	2.240	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	12	5	4	0
rxn15986	Geranylgeraniol,NADPH:oxygen oxidoreductase (18-hydroxylating)	1.14.13.110	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd05990[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd19136[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Geranylgeraniol[0] => (1) H2O[0] + (1) NADP[0] + (1) Plaunotol[0]	-92.580	-94.130	-94.820	2.240	2.240	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	10	5	4	0
rxn15912	geranylhydroquinone,NADPH:oxygen oxidoreductase (3''-hydroxylating)	1.14.13.116	OK	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd07679[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd19402[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Geranylhy droquinone[0] => (1) H2O[0] + (1) NADP[0] + (1) 3''-Hydroxy-geranylhydroquinone[0]	-92.580	-94.130	-94.820	2.240	2.240	7	7.000	742.000	21	C;H;N;O;P	h;h2o;nadp;nadph;o2	1	0.000	1	0	12	7	4	0
rxn01733	Itaconate:CoA ligase (IDP-forming)	6.2.1.4	OK	(1) cpd00010[0] + (1) cpd00068[0] + (1) cpd00380[0] <=> (1) cpd00009[0] + (1) cpd00090[0] + (1) cpd00416[0]	(1) CoA[0] + (1) ITP[0] + (1) Itaconate[0] <=> (1) Phosphate[0] + (1) IDP[0] + (1) Itaconyl-CoA[0]	-1.060	-2.370	-0.130	2.240	2.240	6	6.000	875.000	26	C;H;N;O;P;S	coa;pi	1	0.000	1	0	12	8	4	0
rxn02274	2-oxo-5-Guanidinopentanoate carboxy-lyase	4.1.1.-;4.1.1.75	OK	(1) cpd00067[0] + (1) cpd02364[0] => (1) cpd00011[0] + (1) cpd01723[0]	(1) H+[0] + (1) 2-Oxo-5-guanidinopentanoate[0] => (1) CO2[0] + (1) 4-Guanidinobutanal[0]	-4.090	-3.160	-5.400	2.240	2.240	4	4.000	173.000	6	C;H;N;O	co2;h	1	0.000	1	0	0	0	3	0
rxn15507	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	2.6.1.1;2.6.1.23	OK	(1) cpd00024[0] + (1) cpd19042[0] <=> (1) cpd00023[0] + (1) cpd19041[0]	(1) 2-Oxoglutarate[0] + (1) L-erythro-4-Hydroxyglutamate[0] <=> (1) L-Glutamate[0] + (1) D-4-Hydroxy-2-oxoglutarate[0]	0.000	-2.250	-0.760	2.250	2.250	4	4.000	163.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn32252	L-erythro-4-Hydroxyglutamate:2-oxoglutarate aminotransferase	2.6.1.1;2.6.1.23	OK	(1) cpd00024[0] + (1) cpd19042[0] <=> (1) cpd00023[0] + (1) cpd19041[0]	(1) 2-Oxoglutarate[0] + (1) L-erythro-4-Hydroxyglutamate[0] <=> (1) L-Glutamate[0] + (1) D-4-Hydroxy-2-oxoglutarate[0]	0.000	-2.250	-0.760	2.250	2.250	4	4.000	163.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn05036	L-arogenate:2-oxoglutarate aminotransferase	2.6.1.79	OK	(1) cpd00024[0] + (1) cpd00616[0] <=> (1) cpd00023[0] + (1) cpd00219[0]	(1) 2-Oxoglutarate[0] + (1) Pretyrosine[0] <=> (1) L-Glutamate[0] + (1) Prephenate[0]	0.000	-2.250	-1.080	2.250	2.250	4	4.000	226.000	10	C;H;N;O	glu	1	0.000	1	0	2	0	0	0
rxn32253	L-erythro-4-Hydroxyglutamate:2-oxoglutarate aminotransferase	2.6.1.1;2.6.1.23	OK	(1) cpd00024[0] + (1) cpd19042[0] <=> (1) cpd00023[0] + (1) cpd19041[0]	(1) 2-Oxoglutarate[0] + (1) L-erythro-4-Hydroxyglutamate[0] <=> (1) L-Glutamate[0] + (1) D-4-Hydroxy-2-oxoglutarate[0]	0.000	-2.250	-0.760	2.250	2.250	4	4.000	163.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn32238	L-erythro-4-Hydroxyglutamate:2-oxoglutarate aminotransferase	2.6.1.1;2.6.1.23	OK	(1) cpd00024[0] + (1) cpd19042[0] <=> (1) cpd00023[0] + (1) cpd19041[0]	(1) 2-Oxoglutarate[0] + (1) L-erythro-4-Hydroxyglutamate[0] <=> (1) L-Glutamate[0] + (1) D-4-Hydroxy-2-oxoglutarate[0]	0.000	-2.250	-0.760	2.250	2.250	4	4.000	163.000	5	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn01709	propane-1,2-diol hydro-lyase	4.2.1.28	OK	(1) cpd00453[0] => (1) cpd00001[0] + (1) cpd00371[0]	(1) 1,2-Propanediol[0] => (1) H2O[0] + (1) Propanal[0]	-9.170	-8.210	-6.920	2.250	2.250	3	3.000	76.000	3	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn23375	RXN-13090.c		OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd07983[0] => (1) cpd00025[0] + (1) cpd00067[0] + (1) cpd24180[0]	(1) H2O[0] + (1) O2[0] + (1) HMF[0] => (1) H2O2[0] + (1) H+[0] + (1) 5-hydroxymethylfurfural-2-furoate[0]	-41.510	-40.400	-39.260	2.250	2.250	6	6.000	142.000	6	C;H;O	h;h2o;h2o2;o2	1	0.000	1	0	2	2	2	0
rxn16492	(S)-piperazine-2-carboxamide amidohydrolase	3.5.1.101	OK	(1) cpd00001[0] + (1) cpd21027[0] => (1) cpd00013[0] + (1) cpd21028[0]	(1) H2O[0] + (1) (S)-Piperazine-2-carboxamide[0] => (1) NH3[0] + (1) (S)-Piperazine-2-carboxylic acid[0]	-4.720	-2.460	-3.470	2.260	2.260	4	4.000	130.000	5	C;H;N;O	h2o;nh3	1	0.000	1	0	2	0	3	0
rxn01973	N-Succinyl-LL-2,6-diaminoheptanedioate amidohydrolase	3.5.1.18	OK	(1) cpd00001[0] + (1) cpd02698[0] <=> (1) cpd00036[0] + (1) cpd00504[0]	(1) H2O[0] + (1) N-Succinyl-L-2,6-diaminopimelate[0] <=> (1) Succinate[0] + (1) LL-2,6-Diaminopimelate[0]	-0.460	1.800	0.100	2.260	2.260	4	4.000	288.000	11	C;H;N;O	h2o	1	0.000	1	0	0	0	3	0
rxn30347	amidase	3.5.1.4	OK	(1) cpd00001[0] + (1) cpd01973[0] => (1) cpd00013[0] + (1) cpd00762[0]	(1) H2O[0] + (1) 4-Guanidinobutanamide[0] => (1) NH3[0] + (1) 4-Guanidinobutanoate[0]	-4.720	-2.460	-2.480	2.260	2.260	4	4.000	145.000	5	C;H;N;O	h2o;nh3	1	0.000	1	0	0	0	3	0
rxn02275	4-Guanidinobutanamide amidohydrolase	3.5.1.4	OK	(1) cpd00001[0] + (1) cpd01973[0] => (1) cpd00013[0] + (1) cpd00762[0]	(1) H2O[0] + (1) 4-Guanidinobutanamide[0] => (1) NH3[0] + (1) 4-Guanidinobutanoate[0]	-4.720	-2.460	-2.480	2.260	2.260	4	4.000	145.000	5	C;H;N;O	h2o;nh3	1	0.000	1	0	0	0	3	0
rxn01359	(S)-dihydroorotate:NADP+ oxidoreductase	1.3.1.15	OK	(1) cpd00006[0] + (1) cpd00282[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00247[0]	(1) NADP[0] + (1) S-Dihydroorotate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Orotate[0]	4.780	2.800	2.520	2.260	2.260	5	5.000	742.000	21	C;H;N;O;P	h;nadp;nadph	1	0.000	1	0	12	5	5	0
rxn01630	5-Aminopentanamide amidohydrolase	3.5.1.30	OK	(1) cpd00001[0] + (1) cpd00729[0] => (1) cpd00013[0] + (1) cpd00339[0]	(1) H2O[0] + (1) 5-Aminopentanamide[0] => (1) NH3[0] + (1) 5-Aminopentanoate[0]	-4.720	-2.460	-2.480	2.260	2.260	4	4.000	117.000	5	C;H;N;O	h2o;nh3	1	0.000	1	0	0	0	3	0
rxn38142	GUANIDINOBUTANAMIDE-NH3-RXN.e	3.5.1.4	OK	(1) cpd00001[0] + (1) cpd01973[0] => (1) cpd00013[0] + (1) cpd00762[0]	(1) H2O[0] + (1) 4-Guanidinobutanamide[0] => (1) NH3[0] + (1) 4-Guanidinobutanoate[0]	-4.720	-2.460	-2.480	2.260	2.260	4	4.000	145.000	5	C;H;N;O	h2o;nh3	1	0.000	1	0	0	0	3	0
rxn38141	GUANIDINOBUTANAMIDE-NH3-RXN.d	3.5.1.4	OK	(1) cpd00001[0] + (1) cpd01973[0] => (1) cpd00013[0] + (1) cpd00762[0]	(1) H2O[0] + (1) 4-Guanidinobutanamide[0] => (1) NH3[0] + (1) 4-Guanidinobutanoate[0]	-4.720	-2.460	-2.480	2.260	2.260	4	4.000	145.000	5	C;H;N;O	h2o;nh3	1	0.000	1	0	0	0	3	0
rxn32235	D-Glucarate hydro-lyase	4.2.1.40	OK	(1) cpd00571[0] => (1) cpd00001[0] + (1) cpd00515[0]	(1) Glucarate[0] => (1) H2O[0] + (1) 5-Dehydro-4-deoxy-D-glucarate[0]	-8.170	-10.010	-10.430	2.260	2.260	3	3.000	208.000	6	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn20619	propionyl-CoA carboxylase	6.4.1.3	OK	(1) cpd00002[0] + (1) cpd00086[0] + (1) cpd00242[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00519[0]	(1) ATP[0] + (1) Propionyl-CoA[0] + (1) H2CO3[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) D-methylmalonyl-CoA[0]	-2.880	-0.750	-0.620	2.260	2.260	7	7.000	863.000	25	C;H;N;O;P;S	adp;atp;h;pi	1	0.000	1	0	12	8	3	0
rxn01355	Propanoyl-CoA:carbon-dioxide ligase (ADP-forming)	6.4.1.3	OK	(1) cpd00002[0] + (1) cpd00086[0] + (1) cpd00242[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd00519[0]	(1) ATP[0] + (1) Propionyl-CoA[0] + (1) H2CO3[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) D-methylmalonyl-CoA[0]	-2.880	-0.750	-0.620	2.260	2.260	7	7.000	863.000	25	C;H;N;O;P;S	adp;atp;h;pi	1	0.000	1	0	12	8	3	0
rxn32244	D-Glucarate hydro-lyase	4.2.1.40	OK	(1) cpd00571[0] => (1) cpd00001[0] + (1) cpd00515[0]	(1) Glucarate[0] => (1) H2O[0] + (1) 5-Dehydro-4-deoxy-D-glucarate[0]	-8.170	-10.010	-10.430	2.260	2.260	3	3.000	208.000	6	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn32232	D-Glucarate hydro-lyase	4.2.1.40	OK	(1) cpd00571[0] => (1) cpd00001[0] + (1) cpd00515[0]	(1) Glucarate[0] => (1) H2O[0] + (1) 5-Dehydro-4-deoxy-D-glucarate[0]	-8.170	-10.010	-10.430	2.260	2.260	3	3.000	208.000	6	C;H;O	h2o	1	0.000	1	0	0	0	2	0
rxn02830	N6-Acetyl-L-lysine:2-oxoglutarate aminotransferase	2.6.1.-;2.6.1.65	OK	(1) cpd00024[0] + (1) cpd01770[0] <=> (1) cpd00023[0] + (1) cpd03291[0]	(1) 2-Oxoglutarate[0] + (1) N6-Acetyl-L-lysine[0] <=> (1) L-Glutamate[0] + (1) 2-Oxo-6-acetamidocaproate[0]	0.000	-1.650	0.610	2.260	2.260	4	4.000	188.000	8	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn33714	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase	2.7.7.24	OK	(1) cpd00089[0] + (1) cpd00357[0] <=> (1) cpd00012[0] + (1) cpd00626[0]	(1) Glucose-1-phosphate[0] + (1) TTP[0] <=> (1) PPi[0] + (1) dTDPglucose[0]	1.070	-1.200	-0.040	2.270	2.270	4	4.000	562.000	16	C;H;N;O;P	ppi	1	0.000	1	0	6	2	0	0
rxn33710	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase	2.7.7.24	OK	(1) cpd00089[0] + (1) cpd00357[0] <=> (1) cpd00012[0] + (1) cpd00626[0]	(1) Glucose-1-phosphate[0] + (1) TTP[0] <=> (1) PPi[0] + (1) dTDPglucose[0]	1.070	-1.200	-0.040	2.270	2.270	4	4.000	562.000	16	C;H;N;O;P	ppi	1	0.000	1	0	6	2	0	0
rxn00208	Pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating)	1.4.3.5	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00493[0] => (1) cpd00013[0] + (1) cpd00016[0] + (1) cpd00025[0]	(1) H2O[0] + (1) O2[0] + (1) Pyridoxamine phosphate[0] => (1) NH3[0] + (1) Pyridoxal phosphate[0] + (1) H2O2[0]	-25.570	-23.360	-23.300	2.270	2.270	6	6.000	248.000	8	C;H;N;O;P	h2o;h2o2;nh3;o2;pydx5p	1	0.000	1	0	2	2	1	0
rxn33715	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase	2.7.7.24	OK	(1) cpd00089[0] + (1) cpd00357[0] <=> (1) cpd00012[0] + (1) cpd00626[0]	(1) Glucose-1-phosphate[0] + (1) TTP[0] <=> (1) PPi[0] + (1) dTDPglucose[0]	1.070	-1.200	-0.040	2.270	2.270	4	4.000	562.000	16	C;H;N;O;P	ppi	1	0.000	1	0	6	2	0	0
rxn33709	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase	2.7.7.24	OK	(1) cpd00089[0] + (1) cpd00357[0] <=> (1) cpd00012[0] + (1) cpd00626[0]	(1) Glucose-1-phosphate[0] + (1) TTP[0] <=> (1) PPi[0] + (1) dTDPglucose[0]	1.070	-1.200	-0.040	2.270	2.270	4	4.000	562.000	16	C;H;N;O;P	ppi	1	0.000	1	0	6	2	0	0
rxn30747	PMPOXI-RXN	1.4.3.5	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00493[0] => (1) cpd00013[0] + (1) cpd00016[0] + (1) cpd00025[0]	(1) H2O[0] + (1) O2[0] + (1) Pyridoxamine phosphate[0] => (1) NH3[0] + (1) Pyridoxal phosphate[0] + (1) H2O2[0]	-25.570	-23.360	-23.300	2.270	2.270	6	6.000	248.000	8	C;H;N;O;P	h2o;h2o2;nh3;o2;pydx5p	1	0.000	1	0	2	2	1	0
rxn32159	dTTP:alpha-D-galactose-1-phosphate thymidylyltransferase	2.7.7.32	OK	(1) cpd00348[0] + (1) cpd00357[0] <=> (1) cpd00012[0] + (1) cpd01423[0]	(1) D-Galactose 1-phosphate[0] + (1) TTP[0] <=> (1) PPi[0] + (1) dTDP-galactose[0]	1.070	-1.200	-1.020	2.270	2.270	4	4.000	562.000	16	C;H;N;O;P	ppi	1	0.000	1	0	6	2	0	0
rxn31960	1.4.3.5 (plastidal)	1.4.3.5	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00493[0] => (1) cpd00013[0] + (1) cpd00016[0] + (1) cpd00025[0]	(1) H2O[0] + (1) O2[0] + (1) Pyridoxamine phosphate[0] => (1) NH3[0] + (1) Pyridoxal phosphate[0] + (1) H2O2[0]	-25.570	-23.360	-23.300	2.270	2.270	6	6.000	248.000	8	C;H;N;O;P	h2o;h2o2;nh3;o2;pydx5p	1	0.000	1	0	2	2	1	0
rxn32178	dTTP:alpha-D-galactose-1-phosphate thymidylyltransferase	2.7.7.32	OK	(1) cpd00348[0] + (1) cpd00357[0] <=> (1) cpd00012[0] + (1) cpd01423[0]	(1) D-Galactose 1-phosphate[0] + (1) TTP[0] <=> (1) PPi[0] + (1) dTDP-galactose[0]	1.070	-1.200	-1.020	2.270	2.270	4	4.000	562.000	16	C;H;N;O;P	ppi	1	0.000	1	0	6	2	0	0
rxn01676	dTTP:alpha-D-galactose-1-phosphate thymidylyltransferase	2.7.7.32	OK	(1) cpd00348[0] + (1) cpd00357[0] <=> (1) cpd00012[0] + (1) cpd01423[0]	(1) D-Galactose 1-phosphate[0] + (1) TTP[0] <=> (1) PPi[0] + (1) dTDP-galactose[0]	1.070	-1.200	-1.020	2.270	2.270	4	4.000	562.000	16	C;H;N;O;P	ppi	1	0.000	1	0	6	2	0	0
rxn01675	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase	2.7.7.24	OK	(1) cpd00089[0] + (1) cpd00357[0] <=> (1) cpd00012[0] + (1) cpd00626[0]	(1) Glucose-1-phosphate[0] + (1) TTP[0] <=> (1) PPi[0] + (1) dTDPglucose[0]	1.070	-1.200	-0.040	2.270	2.270	4	4.000	562.000	16	C;H;N;O;P	ppi	1	0.000	1	0	6	2	0	0
rxn30055	pyridoxamine 5'-phosphate oxidase	1.4.3.5	OK	(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00493[0] => (1) cpd00013[0] + (1) cpd00016[0] + (1) cpd00025[0]	(1) H2O[0] + (1) O2[0] + (1) Pyridoxamine phosphate[0] => (1) NH3[0] + (1) Pyridoxal phosphate[0] + (1) H2O2[0]	-25.570	-23.360	-23.300	2.270	2.270	6	6.000	248.000	8	C;H;N;O;P	h2o;h2o2;nh3;o2;pydx5p	1	0.000	1	0	2	2	1	0
rxn02188	L-2-Aminohexanoate:2-oxoglutarate aminotransferase	2.6.1.67	OK	(1) cpd00024[0] + (1) cpd01327[0] <=> (1) cpd00023[0] + (1) cpd00669[0]	(1) 2-Oxoglutarate[0] + (1) L-Norleucine[0] <=> (1) L-Glutamate[0] + (1) 2-Oxohexanoate[0]	0.000	-1.870	0.400	2.270	2.270	4	4.000	146.000	6	C;H;N;O	glu	1	0.000	1	0	0	0	0	0
rxn28059	Phosphoglycerate dehydrogenase	1.1.1.95	OK	(1) cpd00003[0] + (1) cpd00169[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd02069[0]	(1) NAD[0] + (1) 3-Phosphoglycerate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Phosphonooxypyruvate[0]	6.220	8.090	8.490	2.270	2.270	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn01101	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase	1.1.1.95	OK	(1) cpd00003[0] + (1) cpd00169[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd02069[0]	(1) NAD[0] + (1) 3-Phosphoglycerate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Phosphonooxypyruvate[0]	6.220	8.090	8.490	2.270	2.270	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn31801	Phosphoglycerate dehydrogenase	1.1.1.95	OK	(1) cpd00003[0] + (1) cpd00169[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd02069[0]	(1) NAD[0] + (1) 3-Phosphoglycerate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Phosphonooxypyruvate[0]	6.220	8.090	8.490	2.270	2.270	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn20523	3-phosphoglyceric acid dehydrogenase	1.1.1.95	OK	(1) cpd00003[0] + (1) cpd00169[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd02069[0]	(1) NAD[0] + (1) 3-Phosphoglycerate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Phosphonooxypyruvate[0]	6.220	8.090	8.490	2.270	2.270	5	5.000	663.000	21	C;H;N;O;P	h;nad;nadh	1	0.000	1	0	10	5	5	0
rxn12021	amino phenylpropanoyl-CoA:Baccatin III amino phenylpropanoyl-13-O-transferase	2.3.2.-	OK	(1) cpd08698[0] + (1) cpd16585[0] <=> (1) cpd00010[0] + (1) cpd16338[0]	(1) Baccatin III[0] + (1) beta-Phenylalanoyl-CoA[0] <=> (1) CoA[0] + (1) 3'-N-Debenzoyl-2'-deoxytaxol[0]	-3.610	-1.500	-1.330	2.280	2.280	4	4.000	912.000	40	C;H;N;O;P;S	coa	1	0.000	1	0	18	8	5	0
